Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
GMPR,2.514567308252623,0.0010742234774913976,EPN_like_vs_Glial,GMPR,2766,Up
RRM1,1.314170629439115,0.0011013291574487522,EPN_like_vs_Glial,RRM1,6240,Up
CHLSN,1.074209607094982,0.0011082146696168534,EPN_like_vs_Glial,CHLSN,84310,Up
RBM15,1.020082631830153,0.001171892012258307,EPN_like_vs_Glial,RBM15,64783,Up
SLC16A1,1.4569295307831034,0.0012629252878283508,EPN_like_vs_Glial,SLC16A1,6566,Up
RFX2,1.302287164926632,0.0012678286889215662,EPN_like_vs_Glial,RFX2,5990,Up
POLDIP3,1.2129283659095407,0.0012917089933375699,EPN_like_vs_Glial,POLDIP3,84271,Up
RPRD1B,1.042520453604535,0.0012917089933375699,EPN_like_vs_Glial,RPRD1B,58490,Up
NFIX,1.5729810370268957,0.0015223113985503637,EPN_like_vs_Glial,NFIX,4784,Up
FSD1L,1.3687371303559637,0.0015223113985503637,EPN_like_vs_Glial,FSD1L,83856,Up
ACIN1,1.0371779496850841,0.0016387841225335646,EPN_like_vs_Glial,ACIN1,22985,Up
H1-10,1.2732799202489922,0.001695835358882545,EPN_like_vs_Glial,H1-10,8971,Up
ENDOG,1.0419855981978934,0.0017353083628898268,EPN_like_vs_Glial,ENDOG,2021,Up
CETN2,1.669474258903886,0.001836740323568655,EPN_like_vs_Glial,CETN2,1069,Up
WDR54,1.3582568370270884,0.0019192393632512467,EPN_like_vs_Glial,WDR54,84058,Up
DNAAF3,1.6226307439844447,0.0019759102494595203,EPN_like_vs_Glial,DNAAF3,352909,Up
STOML2,1.1625420513862643,0.001983728344977533,EPN_like_vs_Glial,STOML2,30968,Up
MACROH2A1,1.0886605436300734,0.002131792810586548,EPN_like_vs_Glial,MACROH2A1,9555,Up
TRIM28,1.0328438223344243,0.002131792810586548,EPN_like_vs_Glial,TRIM28,10155,Up
AGA,1.5759263961591685,0.002133972261879797,EPN_like_vs_Glial,AGA,175,Up
PDCD4,1.2130062641855694,0.0021683876142164003,EPN_like_vs_Glial,PDCD4,27250,Up
PPP1R12B,1.1016100795593289,0.0022277284005393855,EPN_like_vs_Glial,PPP1R12B,4660,Up
NELFB,1.2296624620243328,0.002232367500453762,EPN_like_vs_Glial,NELFB,25920,Up
C17orf75,1.0260488302044806,0.002232367500453762,EPN_like_vs_Glial,C17orf75,64149,Up
SRSF9,1.1124058405735333,0.0024322773315322553,EPN_like_vs_Glial,SRSF9,8683,Up
IFT88,1.2366037636384242,0.0025387535741411473,EPN_like_vs_Glial,IFT88,8100,Up
TRA2A,1.1076762959545299,0.0025387535741411473,EPN_like_vs_Glial,TRA2A,29896,Up
HMGN1,1.1580515894889878,0.0025965873089848946,EPN_like_vs_Glial,HMGN1,3150,Up
NFIB,1.5327546121525906,0.0028404512739877304,EPN_like_vs_Glial,NFIB,4781,Up
PCNP,1.1103948660876455,0.002975934559527423,EPN_like_vs_Glial,PCNP,57092,Up
TUBB4B,1.4789615683360857,0.0030149778254955103,EPN_like_vs_Glial,TUBB4B,10383,Up
SLIT2,1.0621245204531036,0.003118710771177634,EPN_like_vs_Glial,SLIT2,9353,Up
F11R,1.2977637699194169,0.003138848283305485,EPN_like_vs_Glial,F11R,50848,Up
OSCP1,1.2798003295573928,0.003257613833974528,EPN_like_vs_Glial,OSCP1,127700,Up
PSMG1,1.1664925979237388,0.003385325301457466,EPN_like_vs_Glial,PSMG1,8624,Up
ERH,1.3345693503973202,0.0034927499073956164,EPN_like_vs_Glial,ERH,2079,Up
IQGAP2,1.7785697164491125,0.003642373897601336,EPN_like_vs_Glial,IQGAP2,10788,Up
CA3,3.502462194106876,0.0037641179498244166,EPN_like_vs_Glial,CA3,761,Up
CROCC,1.525642587055227,0.003809160521441227,EPN_like_vs_Glial,CROCC,9696,Up
PSIP1,1.0064227478684131,0.003868329398137377,EPN_like_vs_Glial,PSIP1,11168,Up
DPP7,1.736136665722448,0.003921439881203121,EPN_like_vs_Glial,DPP7,29952,Up
FSTL1,1.053691394604396,0.004028601718351956,EPN_like_vs_Glial,FSTL1,11167,Up
MYORG,1.4431663345903338,0.004080669918272325,EPN_like_vs_Glial,MYORG,57462,Up
BCL2,1.2449108888636182,0.004391193541695904,EPN_like_vs_Glial,BCL2,596,Up
LZTFL1,1.2461431988081166,0.00442964147863911,EPN_like_vs_Glial,LZTFL1,54585,Up
HKDC1,1.2519062290104799,0.0049034911993551325,EPN_like_vs_Glial,HKDC1,80201,Up
NEMP1,1.0645007762541425,0.0050265365158427555,EPN_like_vs_Glial,NEMP1,23306,Up
ABHD11,1.1223162968811273,0.0052218034657755515,EPN_like_vs_Glial,ABHD11,83451,Up
HSPH1,1.2444718558191958,0.005531016664691051,EPN_like_vs_Glial,HSPH1,10808,Up
BANF1,1.6166344120653235,0.005774303147828995,EPN_like_vs_Glial,BANF1,8815,Up
RNPS1,1.0980514177095202,0.005774303147828995,EPN_like_vs_Glial,RNPS1,10921,Up
HSP90AA4P,1.020202509964765,0.006179689794947594,EPN_like_vs_Glial,HSP90AA4P,3323,Up
ODF2,1.1370994379931147,0.006208062224403767,EPN_like_vs_Glial,ODF2,4957,Up
CFAP298,1.0974653491204442,0.006314437588957431,EPN_like_vs_Glial,CFAP298,56683,Up
WLS,1.5000030807494475,0.006587588157329533,EPN_like_vs_Glial,WLS,79971,Up
ROR2,1.0893748617435044,0.0070121939726020014,EPN_like_vs_Glial,ROR2,4920,Up
SYNPO2,1.025551003124118,0.0075688478270858044,EPN_like_vs_Glial,SYNPO2,171024,Up
REEP6,1.224249497263724,0.007735206883235764,EPN_like_vs_Glial,REEP6,92840,Up
PGM5,1.7029283625195077,0.007950072851057803,EPN_like_vs_Glial,PGM5,5239,Up
SPAG1,1.1277870823145335,0.008023716361258234,EPN_like_vs_Glial,SPAG1,6674,Up
ANKRD45,1.151397567282583,0.008325408095512708,EPN_like_vs_Glial,ANKRD45,339416,Up
GNG5,1.157703284303949,0.008848599734882574,EPN_like_vs_Glial,GNG5,2787,Up
MLIP,1.150014911670283,0.00903336826672369,EPN_like_vs_Glial,MLIP,90523,Up
ACYP1,1.1779536659374266,0.009515173092010805,EPN_like_vs_Glial,ACYP1,97,Up
PLTP,1.298858878253899,0.010025529157670457,EPN_like_vs_Glial,PLTP,5360,Up
NADK2,1.1087883701237153,0.01046593836240874,EPN_like_vs_Glial,NADK2,133686,Up
CDK6,1.2852111136136308,0.010653393864953078,EPN_like_vs_Glial,CDK6,1021,Up
EZR,1.4209270779154828,0.010793981764740031,EPN_like_vs_Glial,EZR,7430,Up
H1-5,1.2864115446471978,0.011948106782976895,EPN_like_vs_Glial,H1-5,3009,Up
PTMA,1.0712641127783904,0.01258490645441555,EPN_like_vs_Glial,PTMA,5757,Up
PTPRG,1.0375837430599084,0.015393674264306427,EPN_like_vs_Glial,PTPRG,5793,Up
CRIP1,1.5024902648166503,0.015465516027526213,EPN_like_vs_Glial,CRIP1,1396,Up
PDIA4,1.0019508852460923,0.016044949899686346,EPN_like_vs_Glial,PDIA4,9601,Up
PTMS,1.0134238224516743,0.016486205238231626,EPN_like_vs_Glial,PTMS,5763,Up
CD36,1.6030674913358638,0.016756766402789194,EPN_like_vs_Glial,CD36,948,Up
ARVCF,1.187291540610218,0.017287004326627723,EPN_like_vs_Glial,ARVCF,421,Up
PARD3B,1.7269080954551121,0.017929775322427375,EPN_like_vs_Glial,PARD3B,117583,Up
DNAL1,1.0922269949206687,0.018294794042822343,EPN_like_vs_Glial,DNAL1,83544,Up
