Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
PCNA,1.1450615196698664,0.0014697756538200896,MB_vs_EPN_like,PCNA,5111,Up
POLR2H,1.1243646358969137,0.0014749835577174875,MB_vs_EPN_like,POLR2H,5437,Up
ZBTB8OS,1.1785428266542404,0.0015077125479110501,MB_vs_EPN_like,ZBTB8OS,339487,Up
POLR1G,1.4251389719697123,0.001512667578623273,MB_vs_EPN_like,POLR1G,10849,Up
EBP,1.0850863779432096,0.0015341589893156232,MB_vs_EPN_like,EBP,10682,Up
PITPNB,1.2614051660603707,0.001549539851317647,MB_vs_EPN_like,PITPNB,23760,Up
CRACD,1.3661083230329005,0.0016248774968990838,MB_vs_EPN_like,CRACD,57482,Up
USP10,1.0400102027000564,0.001625153502337958,MB_vs_EPN_like,USP10,9100,Up
BRSK2,1.4952052077352675,0.0016347898675445483,MB_vs_EPN_like,BRSK2,9024,Up
DIMT1,1.5682064126017892,0.0016398809728067959,MB_vs_EPN_like,DIMT1,27292,Up
FAP,1.7330151275244532,0.0016597391948701848,MB_vs_EPN_like,FAP,2191,Up
RNGTT,1.2531902172459617,0.0016656197992981497,MB_vs_EPN_like,RNGTT,8732,Up
HMG20A,1.019028648244884,0.0016824960648308433,MB_vs_EPN_like,HMG20A,10363,Up
HNRNPD,1.016743936371629,0.0016824960648308433,MB_vs_EPN_like,HNRNPD,3184,Up
NUMA1,1.2245484205377046,0.0017116920754615967,MB_vs_EPN_like,NUMA1,4926,Up
SART3,1.1106120304237166,0.0017280135887043505,MB_vs_EPN_like,SART3,9733,Up
MPHOSPH10,1.7784851508438564,0.0017379771183191884,MB_vs_EPN_like,MPHOSPH10,10199,Up
TERF2IP,1.1571151546249894,0.0017583492706739203,MB_vs_EPN_like,TERF2IP,54386,Up
ANP32A,1.1606394638950732,0.0017652151236388226,MB_vs_EPN_like,ANP32A,8125,Up
SPAG7,1.0482355657874507,0.001910947912647432,MB_vs_EPN_like,SPAG7,9552,Up
AKR1B1,1.4150786538043398,0.001921559206266677,MB_vs_EPN_like,AKR1B1,231,Up
PNO1,1.2477729527797585,0.0019263080728677592,MB_vs_EPN_like,PNO1,56902,Up
NOLC1,1.324986767918734,0.001932705101198898,MB_vs_EPN_like,NOLC1,9221,Up
ERO1A,1.138004435856871,0.0020733699958078297,MB_vs_EPN_like,ERO1A,30001,Up
CREB1,1.0382386615825965,0.0020938214049714015,MB_vs_EPN_like,CREB1,1385,Up
CADPS,2.0226465201529393,0.0021005595953412777,MB_vs_EPN_like,CADPS,8618,Up
NOC3L,1.0249884693770568,0.0021092867460783204,MB_vs_EPN_like,NOC3L,64318,Up
SYMPK,1.0201473474552465,0.002140475977088868,MB_vs_EPN_like,SYMPK,8189,Up
RPL7L1,1.3013721503739575,0.002148186451339296,MB_vs_EPN_like,RPL7L1,285855,Up
SRSF1,1.1066313651843949,0.0023460279269112197,MB_vs_EPN_like,SRSF1,6426,Up
RASA1,1.2215381607534823,0.002368429610066679,MB_vs_EPN_like,RASA1,5921,Up
PDCL3,1.0574075073059923,0.0023689336308441145,MB_vs_EPN_like,PDCL3,79031,Up
UBE2O,1.1950120930194608,0.0025120789278031135,MB_vs_EPN_like,UBE2O,63893,Up
CD276,1.5358742968007597,0.0025282404784696486,MB_vs_EPN_like,CD276,80381,Up
DDX17,1.0155853835002588,0.0025392027459918607,MB_vs_EPN_like,DDX17,10521,Up
KHDRBS2,1.7243128218927417,0.002593120444610789,MB_vs_EPN_like,KHDRBS2,202559,Up
H1-4,1.321627825935753,0.002593120444610789,MB_vs_EPN_like,H1-4,3008,Up
DKC1,1.1824120876056696,0.0025988972206942846,MB_vs_EPN_like,DKC1,1736,Up
WDR82,1.1976532459113756,0.0026046257380093825,MB_vs_EPN_like,WDR82,80335,Up
MTCL3,1.767247465931682,0.0026220555047638612,MB_vs_EPN_like,MTCL3,387104,Up
BRIX1,1.3561964566585125,0.0026293638326870634,MB_vs_EPN_like,BRIX1,55299,Up
FUS,1.0787532664940755,0.0027684748412123554,MB_vs_EPN_like,FUS,2521,Up
PBRM1,1.0202028186151146,0.002773001692832345,MB_vs_EPN_like,PBRM1,55193,Up
CACNA2D1,2.334616616473056,0.002801037642201551,MB_vs_EPN_like,CACNA2D1,781,Up
TUBB3,2.9636044289938823,0.002806532179032269,MB_vs_EPN_like,TUBB3,10381,Up
EMG1,1.318682383731467,0.002824364826888966,MB_vs_EPN_like,EMG1,10436,Up
HNRNPA1,1.188212258674163,0.0028309670997939476,MB_vs_EPN_like,HNRNPA1,3178,Up
NONO,1.0060304319823707,0.0028539740125097237,MB_vs_EPN_like,NONO,4841,Up
MAPRE2,1.4309580235389063,0.0029779013550600896,MB_vs_EPN_like,MAPRE2,10982,Up
POLR3C,1.1117000284741572,0.003028524878756533,MB_vs_EPN_like,POLR3C,10623,Up
RFX1,1.159860858298515,0.003030486131147449,MB_vs_EPN_like,RFX1,5989,Up
SRRT,1.0763882070946025,0.0031300412568403234,MB_vs_EPN_like,SRRT,51593,Up
GAR1,1.0487592031899844,0.0031345170838613257,MB_vs_EPN_like,GAR1,54433,Up
INTS10,1.0472253137430698,0.0031345170838613257,MB_vs_EPN_like,INTS10,55174,Up
HAT1,1.1186132915302593,0.003219492129723508,MB_vs_EPN_like,HAT1,8520,Up
RAP1GAP2,1.690286927625241,0.003245952390900562,MB_vs_EPN_like,RAP1GAP2,23108,Up
EBNA1BP2,1.046702126281005,0.003296893607314831,MB_vs_EPN_like,EBNA1BP2,10969,Up
SMPD3,1.4527673247993995,0.0034212837517361835,MB_vs_EPN_like,SMPD3,55512,Up
ATL2,1.2116380106767437,0.003461833972363496,MB_vs_EPN_like,ATL2,64225,Up
P3H3,1.2926720574250936,0.003518452935544443,MB_vs_EPN_like,P3H3,10536,Up
YWHAG,1.431327141255462,0.0035232573923874026,MB_vs_EPN_like,YWHAG,7532,Up
EXOSC6,1.0569174604446232,0.0035232573923874026,MB_vs_EPN_like,EXOSC6,118460,Up
MALT1,1.1687496034382647,0.0035542493318454042,MB_vs_EPN_like,MALT1,10892,Up
PRAME,1.9671286654219813,0.0036125252422955266,MB_vs_EPN_like,PRAME,23532,Up
PANX1,1.3399396302802664,0.003638949593321882,MB_vs_EPN_like,PANX1,24145,Up
MDC1,1.0417708689973217,0.003638949593321882,MB_vs_EPN_like,MDC1,9656,Up
PDE1C,1.6413793226317175,0.0036766816180931095,MB_vs_EPN_like,PDE1C,5137,Up
DCAF16,1.0635829563628256,0.0037748353164781274,MB_vs_EPN_like,DCAF16,54876,Up
POMK,1.4854371871242975,0.003920991134867301,MB_vs_EPN_like,POMK,84197,Up
LSM7,1.080984535982168,0.003920991134867301,MB_vs_EPN_like,LSM7,51690,Up
PPP1R18,1.2911874446254146,0.003979890954588278,MB_vs_EPN_like,PPP1R18,170954,Up
TXNDC5,1.609503148063844,0.004039649899625972,MB_vs_EPN_like,TXNDC5,81567,Up
DUSP12,1.0129381121674221,0.004120578865886129,MB_vs_EPN_like,DUSP12,11266,Up
GDPD1,1.3175241953112824,0.00417801539334891,MB_vs_EPN_like,GDPD1,284161,Up
TTC19,1.1723186413662923,0.004273447331453964,MB_vs_EPN_like,TTC19,54902,Up
SRD5A3,1.0181708844629718,0.004484521972126551,MB_vs_EPN_like,SRD5A3,79644,Up
RSL1D1,1.296475333526793,0.004538995205812083,MB_vs_EPN_like,RSL1D1,26156,Up
UTP15,1.205617475386461,0.004553809801898977,MB_vs_EPN_like,UTP15,84135,Up
BRSK1,1.2916555815657986,0.004823767581844424,MB_vs_EPN_like,BRSK1,84446,Up
GTF2F2,1.046425661719855,0.00483703293770789,MB_vs_EPN_like,GTF2F2,2963,Up
PRMT1,1.029535270530065,0.0048466846543643366,MB_vs_EPN_like,PRMT1,3276,Up
PRR36,1.3690734242379534,0.004857732105984353,MB_vs_EPN_like,PRR36,80164,Up
SMC3,1.1074570992012838,0.0048985565341390395,MB_vs_EPN_like,SMC3,9126,Up
FABP5,2.043859642325881,0.004909801571206414,MB_vs_EPN_like,FABP5,2171,Up
PES1,1.0259931781718485,0.004965361785847362,MB_vs_EPN_like,PES1,23481,Up
MRTO4,1.0042221796791964,0.0049892812309158124,MB_vs_EPN_like,MRTO4,51154,Up
CIAPIN1,1.0606994517841564,0.0051609937876384085,MB_vs_EPN_like,CIAPIN1,57019,Up
NPM1,1.15355461929774,0.005169240700809924,MB_vs_EPN_like,NPM1,4869,Up
NOL10,1.866983272322221,0.005198332179469067,MB_vs_EPN_like,NOL10,79954,Up
NIPSNAP1,1.270561248810445,0.005235928688356394,MB_vs_EPN_like,NIPSNAP1,8508,Up
TOP1,1.3050084427447501,0.005395926056268676,MB_vs_EPN_like,TOP1,7150,Up
ERC1,1.03372633340933,0.0054465348877824095,MB_vs_EPN_like,ERC1,23085,Up
GAP43,3.390044563715488,0.005604653990708502,MB_vs_EPN_like,GAP43,2596,Up
SRC,1.4503045555690512,0.005632318124394485,MB_vs_EPN_like,SRC,6714,Up
LBR,1.2271867375426844,0.0058294253034410605,MB_vs_EPN_like,LBR,3930,Up
AP3B2,1.4023096218155295,0.005853666151684019,MB_vs_EPN_like,AP3B2,8120,Up
UBQLN4,1.277418522167597,0.0058953117501896486,MB_vs_EPN_like,UBQLN4,56893,Up
SEPTIN5,2.0228770787512182,0.005928584211547919,MB_vs_EPN_like,SEPTIN5,5413,Up
CXADR,1.8660761603453828,0.005958336140430523,MB_vs_EPN_like,CXADR,1525,Up
SNX30,1.2023302825217144,0.0061099227047866165,MB_vs_EPN_like,SNX30,401548,Up
MYH9,1.246533002746414,0.0061508776075888585,MB_vs_EPN_like,MYH9,4627,Up
ELAC2,1.043038804571264,0.006247415486505212,MB_vs_EPN_like,ELAC2,60528,Up
GGT5,2.2810740312472255,0.0063802046694050344,MB_vs_EPN_like,GGT5,2687,Up
TBPL1,1.1330974851237094,0.006415460220014063,MB_vs_EPN_like,TBPL1,9519,Up
DDAH2,1.2308458735342107,0.006432114514801309,MB_vs_EPN_like,DDAH2,23564,Up
P3H4,1.2262210643617202,0.0064934100895493105,MB_vs_EPN_like,P3H4,10609,Up
NOP16,1.1248196272828501,0.00650590026287962,MB_vs_EPN_like,NOP16,51491,Up
UPF3B,1.006521599054615,0.006522360513677399,MB_vs_EPN_like,UPF3B,65109,Up
DLG3,1.4914059186912105,0.00653067432651744,MB_vs_EPN_like,DLG3,1741,Up
ATP2A3,1.4108325891968043,0.006891322106467577,MB_vs_EPN_like,ATP2A3,489,Up
CPSF6,1.0289219371268814,0.006991566416146039,MB_vs_EPN_like,CPSF6,11052,Up
EXOSC1,1.10822457580975,0.007055039723090892,MB_vs_EPN_like,EXOSC1,51013,Up
CBX5,1.0768150913070507,0.007076676773164521,MB_vs_EPN_like,CBX5,23468,Up
LAMB1,1.9519494316518475,0.007399734509060902,MB_vs_EPN_like,LAMB1,3912,Up
AGAP3,1.385997016358882,0.007473864586001336,MB_vs_EPN_like,AGAP3,116988,Up
RUFY3,1.6391324447771893,0.0075829529573382135,MB_vs_EPN_like,RUFY3,22902,Up
MFAP2,1.1476959966650995,0.007719776889859093,MB_vs_EPN_like,MFAP2,4237,Up
POLR1B,1.5201076134160907,0.007792137758953179,MB_vs_EPN_like,POLR1B,84172,Up
TRAPPC12,1.0607743064647295,0.007834919871297334,MB_vs_EPN_like,TRAPPC12,51112,Up
RECQL,1.027262979883357,0.00787127036643424,MB_vs_EPN_like,RECQL,5965,Up
SLC25A15,1.1512054535858454,0.008058026582651189,MB_vs_EPN_like,SLC25A15,10166,Up
PMS2,1.265305816343858,0.008153187067385255,MB_vs_EPN_like,PMS2,5395,Up
RPP30,1.1188661231704415,0.008160514721114398,MB_vs_EPN_like,RPP30,10556,Up
BCCIP,1.190976267274639,0.008302919861049458,MB_vs_EPN_like,BCCIP,56647,Up
RCC1,1.0767063497600589,0.00835120824837751,MB_vs_EPN_like,RCC1,1104,Up
PCOLCE,1.7300809317708143,0.008443745661036606,MB_vs_EPN_like,PCOLCE,5118,Up
CORO7,1.102165568493394,0.008469734096976031,MB_vs_EPN_like,CORO7,79585,Up
SEPTIN6,1.3162916107311382,0.008572442743973415,MB_vs_EPN_like,SEPTIN6,23157,Up
PLPPR4,1.309688281079577,0.008588742466171136,MB_vs_EPN_like,PLPPR4,9890,Up
ARPC1B,1.1816048300037565,0.008613775254677904,MB_vs_EPN_like,ARPC1B,10095,Up
ZBTB21,1.1897476683962172,0.008759241443064636,MB_vs_EPN_like,ZBTB21,49854,Up
RCN2,1.1750130966899412,0.008830626211255342,MB_vs_EPN_like,RCN2,5955,Up
PTMS,1.3073845977935683,0.00888392002474598,MB_vs_EPN_like,PTMS,5763,Up
CRMP1,1.8713397386142958,0.008948356620964448,MB_vs_EPN_like,CRMP1,1400,Up
NOP2,1.230682312930746,0.009139037794902253,MB_vs_EPN_like,NOP2,4839,Up
LMAN1,1.054429338654252,0.009139037794902253,MB_vs_EPN_like,LMAN1,3998,Up
TAGLN,2.880394013964885,0.009342720477162359,MB_vs_EPN_like,TAGLN,6876,Up
ARHGDIB,1.4444600581294083,0.009342720477162359,MB_vs_EPN_like,ARHGDIB,397,Up
CDK7,1.2740566743150872,0.009369984287100766,MB_vs_EPN_like,CDK7,1022,Up
NOP10,1.1369718319137156,0.009369984287100766,MB_vs_EPN_like,NOP10,55505,Up
STX6,1.370240692620282,0.009392859015445275,MB_vs_EPN_like,STX6,10228,Up
FBL,1.0951395255650347,0.009465527947457881,MB_vs_EPN_like,FBL,2091,Up
ZNF837,1.3590082842007796,0.009532486813113882,MB_vs_EPN_like,ZNF837,116412,Up
TGM2,1.890698137776699,0.009607661587571327,MB_vs_EPN_like,TGM2,7052,Up
ENG,1.4923322426081285,0.00973306670100746,MB_vs_EPN_like,ENG,2022,Up
MYO1C,1.2640147361153247,0.009737511903985925,MB_vs_EPN_like,MYO1C,4641,Up
LAMC3,1.9310958462731307,0.009824457839074489,MB_vs_EPN_like,LAMC3,10319,Up
DCN,2.784281973559107,0.010012045880162917,MB_vs_EPN_like,DCN,1634,Up
FAM107B,1.1285373544451396,0.010072269642193585,MB_vs_EPN_like,FAM107B,83641,Up
TUBB2B,2.0198502169021815,0.010248277326432338,MB_vs_EPN_like,TUBB2B,347733,Up
POGLUT2,1.0270088821688645,0.011123577328123345,MB_vs_EPN_like,POGLUT2,79070,Up
NUP62,1.0269636495841077,0.011200601478328525,MB_vs_EPN_like,NUP62,23636,Up
TCEAL5,1.0880836948113277,0.011258210653429695,MB_vs_EPN_like,TCEAL5,340543,Up
POLDIP3,1.079313026443831,0.011489331961534142,MB_vs_EPN_like,POLDIP3,84271,Up
NTHL1,1.1393740235777017,0.011708900342284306,MB_vs_EPN_like,NTHL1,4913,Up
ENPEP,1.1538666096833552,0.011970599377530746,MB_vs_EPN_like,ENPEP,2028,Up
ALDH18A1,1.1081593422889249,0.012090804790845051,MB_vs_EPN_like,ALDH18A1,5832,Up
COL3A1,2.3923974552813156,0.012497536567937676,MB_vs_EPN_like,COL3A1,1281,Up
BCAS2,1.3746445452750358,0.012507523430206844,MB_vs_EPN_like,BCAS2,10286,Up
DDX31,1.1139477460875824,0.012517313394159547,MB_vs_EPN_like,DDX31,64794,Up
PDLIM7,1.4985144717234071,0.012669683929988821,MB_vs_EPN_like,PDLIM7,9260,Up
UGDH,1.6731948950919389,0.012846553508912412,MB_vs_EPN_like,UGDH,7358,Up
SLC25A19,1.3000918890269375,0.013269987377382872,MB_vs_EPN_like,SLC25A19,60386,Up
CAMKK2,1.1588175994210381,0.014245846815905376,MB_vs_EPN_like,CAMKK2,10645,Up
FHL2,1.277864183571669,0.014398251907937316,MB_vs_EPN_like,FHL2,2274,Up
GSK3B,1.014992821761652,0.01450819414316961,MB_vs_EPN_like,GSK3B,2932,Up
DAZAP1,1.0003946166872737,0.014765803677067656,MB_vs_EPN_like,DAZAP1,26528,Up
INTS7,1.1995864576657844,0.014923247756576693,MB_vs_EPN_like,INTS7,25896,Up
LUM,3.3443108021704475,0.014948185120410039,MB_vs_EPN_like,LUM,4060,Up
NBEA,1.0223092837015209,0.015214134836099284,MB_vs_EPN_like,NBEA,26960,Up
RPP40,1.3436363484884541,0.01573629772454155,MB_vs_EPN_like,RPP40,10799,Up
NAPB,2.0675828406874572,0.015975749633842407,MB_vs_EPN_like,NAPB,63908,Up
UCHL3,1.3232432097780418,0.015975749633842407,MB_vs_EPN_like,UCHL3,7347,Up
H1-10,1.1114720984342128,0.015975749633842407,MB_vs_EPN_like,H1-10,8971,Up
GDAP1L1,1.3282331568842949,0.015981482437940387,MB_vs_EPN_like,GDAP1L1,78997,Up
CSTF2T,1.0666555024978521,0.015988493228759747,MB_vs_EPN_like,CSTF2T,23283,Up
HSD17B11,1.371291682820921,0.016174369938492313,MB_vs_EPN_like,HSD17B11,51170,Up
ENO2,1.482517974136293,0.016336844514330862,MB_vs_EPN_like,ENO2,2026,Up
TOE1,1.2268124435675496,0.016455362726795326,MB_vs_EPN_like,TOE1,114034,Up
SESTD1,1.0098906230520726,0.016485428858334032,MB_vs_EPN_like,SESTD1,91404,Up
CALD1,1.4095723485560825,0.016707396727921167,MB_vs_EPN_like,CALD1,800,Up
TGFB1I1,1.2172985387738642,0.01699816456556518,MB_vs_EPN_like,TGFB1I1,7041,Up
TRA2A,1.0023389256363053,0.017106476720005242,MB_vs_EPN_like,TRA2A,29896,Up
MAP2,1.7426857576265498,0.018301396229348458,MB_vs_EPN_like,MAP2,4133,Up
PDXP,1.413758341769956,0.018512980633193017,MB_vs_EPN_like,PDXP,57026,Up
ZYX,1.1450522052374055,0.018839077860223003,MB_vs_EPN_like,ZYX,7791,Up
RIOK2,1.2482503986965359,0.020621297587051387,MB_vs_EPN_like,RIOK2,55781,Up
NFIB,1.363841172433652,0.020803339688503838,MB_vs_EPN_like,NFIB,4781,Up
KLC2,1.0855406432252828,0.02152941884948345,MB_vs_EPN_like,KLC2,64837,Up
NOL11,1.1612425270066282,0.02168222251601193,MB_vs_EPN_like,NOL11,25926,Up
GNG4,1.0616674013016016,0.02168222251601193,MB_vs_EPN_like,GNG4,2786,Up
NSF,1.1861607244058305,0.021720891141888996,MB_vs_EPN_like,NSF,4905,Up
DMXL2,1.5692837620923719,0.022321649376886875,MB_vs_EPN_like,DMXL2,23312,Up
NFIA,1.2397966779719987,0.02243438380106974,MB_vs_EPN_like,NFIA,4774,Up
KIF5C,1.6704188097328831,0.02256774774439989,MB_vs_EPN_like,KIF5C,3800,Up
LCP1,1.1865920582691558,0.02270985807857514,MB_vs_EPN_like,LCP1,3936,Up
CLPTM1L,1.1091345797446728,0.023325911303293406,MB_vs_EPN_like,CLPTM1L,81037,Up
SERPINF1,1.7051402561800657,0.023630142396123936,MB_vs_EPN_like,SERPINF1,5176,Up
WDR3,1.0673262729367572,0.023643311054289535,MB_vs_EPN_like,WDR3,10885,Up
DPYSL4,1.7839277480081996,0.024311747586958858,MB_vs_EPN_like,DPYSL4,10570,Up
WDR7,1.1979899249810266,0.024637248396073556,MB_vs_EPN_like,WDR7,23335,Up
PTPRS,1.03635600441876,0.024825876494024485,MB_vs_EPN_like,PTPRS,5802,Up
STXBP2,1.1410902097533935,0.024847675770154072,MB_vs_EPN_like,STXBP2,6813,Up
PGAP1,1.110902176737266,0.025186299441022908,MB_vs_EPN_like,PGAP1,80055,Up
MRPS25,1.0142723475072053,0.02524262254773498,MB_vs_EPN_like,MRPS25,64432,Up
MPDU1,1.0363818296049168,0.025432535953322954,MB_vs_EPN_like,MPDU1,9526,Up
KRI1,1.2127299361194126,0.02616997390362188,MB_vs_EPN_like,KRI1,65095,Up
TFB2M,1.4033973859309707,0.028975818528113716,MB_vs_EPN_like,TFB2M,64216,Up
DCAF13,1.0319916633469433,0.032218496144097074,MB_vs_EPN_like,DCAF13,25879,Up
CDK6,1.2640978663283633,0.033153808249520064,MB_vs_EPN_like,CDK6,1021,Up
TTLL12,1.0066111125769162,0.035406464633254156,MB_vs_EPN_like,TTLL12,23170,Up
PTGIS,1.0647313978952404,0.03570129076270399,MB_vs_EPN_like,PTGIS,5740,Up
PUS1,1.0269417502455696,0.03759061966899992,MB_vs_EPN_like,PUS1,80324,Up
ME3,1.2608064866684643,0.038378841966220746,MB_vs_EPN_like,ME3,10873,Up
DDX54,1.0552132479954714,0.03951090119804394,MB_vs_EPN_like,DDX54,79039,Up
GPHN,1.0712387414196414,0.04023410179345835,MB_vs_EPN_like,GPHN,10243,Up
RAB3A,2.4346615014074544,0.04075613165509324,MB_vs_EPN_like,RAB3A,5864,Up
CES1,1.201261435212384,0.042266898695304304,MB_vs_EPN_like,CES1,1066,Up
ZNF428,1.0424897115368807,0.042523000382677416,MB_vs_EPN_like,ZNF428,126299,Up
GPRIN1,1.3644534454680404,0.04294773457880863,MB_vs_EPN_like,GPRIN1,114787,Up
FCGRT,1.4099405596832746,0.04313237245245517,MB_vs_EPN_like,FCGRT,2217,Up
PRELP,2.860349843239785,0.043395157911089194,MB_vs_EPN_like,PRELP,5549,Up
MYL9,1.6000235171900385,0.045021656437402725,MB_vs_EPN_like,MYL9,10398,Up
MYO5A,1.3211779883926127,0.04605275892316908,MB_vs_EPN_like,MYO5A,4644,Up
CD200,1.1786860125739445,0.046058645483698604,MB_vs_EPN_like,CD200,4345,Up
RCN3,1.4346042230064704,0.0469231240254314,MB_vs_EPN_like,RCN3,57333,Up
NNAT,1.027785090228985,0.048074784863356625,MB_vs_EPN_like,NNAT,4826,Up
LTBP2,1.0111976525787263,0.048574948758036134,MB_vs_EPN_like,LTBP2,4053,Up
ATP6V1H,1.0081458456192927,0.048754309112183467,MB_vs_EPN_like,ATP6V1H,51606,Up
OGN,3.127390281551193,0.04908268510760108,MB_vs_EPN_like,OGN,4969,Up
ITGA2B,1.6855418500443449,0.04937124171365207,MB_vs_EPN_like,ITGA2B,3674,Up
CSNK1E,1.117827765981879,0.04986297152400083,MB_vs_EPN_like,CSNK1E,1454,Up
