Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
DYNLT3,-1.0487281023437411,0.0010811164719571366,MB_vs_Glial,DYNLT3,6990,Down
PLSCR4,-1.5297911037068737,0.0010865991795148784,MB_vs_Glial,PLSCR4,57088,Down
SYNJ1,-1.330685980399334,0.0010946708121460217,MB_vs_Glial,SYNJ1,8867,Down
GSTZ1,-1.3748032792890896,0.0011195343190802123,MB_vs_Glial,GSTZ1,2954,Down
MTMR10,-1.070344758156459,0.0011398459926929593,MB_vs_Glial,MTMR10,54893,Down
BCAM,-1.7286415199690417,0.0011447087804237134,MB_vs_Glial,BCAM,4059,Down
SORBS3,-1.2117853332591757,0.0011481465293179838,MB_vs_Glial,SORBS3,10174,Down
CD109,-1.5205989292448976,0.0011562047706185365,MB_vs_Glial,CD109,135228,Down
DPP6,-1.9168254321457496,0.0011562748596885635,MB_vs_Glial,DPP6,1804,Down
BIN1,-1.4585697148451082,0.0011683755018805431,MB_vs_Glial,BIN1,274,Down
SH3KBP1,-1.0516554222679488,0.0011761452026539442,MB_vs_Glial,SH3KBP1,30011,Down
WARS1,-1.1980130652675918,0.0011868133012478284,MB_vs_Glial,WARS1,7453,Down
GABARAPL2,-1.4223209875269234,0.0012004851398729692,MB_vs_Glial,GABARAPL2,11345,Down
RFTN2,-1.441990256088026,0.0012132150768105069,MB_vs_Glial,RFTN2,130132,Down
S100A1,-1.2142064403843449,0.0012132150768105069,MB_vs_Glial,S100A1,6271,Down
SDSL,-1.198518929384985,0.0012210314800356118,MB_vs_Glial,SDSL,113675,Down
GPR17,-1.2007488996785334,0.0012281348095105082,MB_vs_Glial,GPR17,2840,Down
PRDX6,-1.5176140491773111,0.0012499826947342597,MB_vs_Glial,PRDX6,9588,Down
NDUFA1,-1.200728784043772,0.0012662754559485802,MB_vs_Glial,NDUFA1,4694,Down
PTGDS,-2.371694141387156,0.0012972609870194182,MB_vs_Glial,PTGDS,5730,Down
MRGPRF,-1.0405666314622515,0.0013076586600385312,MB_vs_Glial,MRGPRF,116535,Down
ANXA4,-1.4890434709860365,0.0013451653866564078,MB_vs_Glial,ANXA4,307,Down
DUSP14,-1.2418991348862924,0.001349467506853933,MB_vs_Glial,DUSP14,11072,Down
AP2S1,-1.0201068165931808,0.001358483692374923,MB_vs_Glial,AP2S1,1175,Down
GHDC,-1.102468018996131,0.0013740045304223365,MB_vs_Glial,GHDC,84514,Down
MBOAT2,-1.1292600430354867,0.00137846495120621,MB_vs_Glial,MBOAT2,129642,Down
LRRC4B,-1.4683039593133316,0.0013795668849287688,MB_vs_Glial,LRRC4B,94030,Down
CKB,-2.0984555268512857,0.00142276302500915,MB_vs_Glial,CKB,1152,Down
VAMP5,-1.3261113588827982,0.001440802655909936,MB_vs_Glial,VAMP5,10791,Down
GSTM4,-1.408324036864805,0.0014626266898330994,MB_vs_Glial,GSTM4,2948,Down
IDH3A,-1.1623326387385298,0.0014630547637131154,MB_vs_Glial,IDH3A,3419,Down
ISOC2,-1.3276325613369835,0.0014810338690102911,MB_vs_Glial,ISOC2,79763,Down
SERPINE2,-1.4919681954617303,0.0015748560130309688,MB_vs_Glial,SERPINE2,5270,Down
SPRED1,-1.1350521658741286,0.0015837115705446443,MB_vs_Glial,SPRED1,161742,Down
MAOA,-1.5591193390121667,0.0016000173346421868,MB_vs_Glial,MAOA,4128,Down
CAPN5,-1.4938521150765958,0.0016262654008163302,MB_vs_Glial,CAPN5,726,Down
IDH3G,-1.2888905561456383,0.0016481469328132213,MB_vs_Glial,IDH3G,3421,Down
TKT,-1.081123485808508,0.0016532625292851558,MB_vs_Glial,TKT,7086,Down
EFHD2,-1.4563682832526332,0.001662559648651134,MB_vs_Glial,EFHD2,79180,Down
B4GAT1,-1.1765878702538224,0.001662559648651134,MB_vs_Glial,B4GAT1,11041,Down
RRAS2,-1.3407492672772037,0.0016730613393552524,MB_vs_Glial,RRAS2,22800,Down
CSTB,-1.1188012866890098,0.0017008728320819166,MB_vs_Glial,CSTB,1476,Down
MT-CO1,-1.110470072005949,0.0017085371156046003,MB_vs_Glial,MT-CO1,4512,Down
GNA12,-1.0676600887765453,0.0017304585866492522,MB_vs_Glial,GNA12,2768,Down
PPP2R2B,-1.3114892115146475,0.0017542662831840745,MB_vs_Glial,PPP2R2B,5521,Down
DPY19L1,-1.0757731376075554,0.0018047114957008812,MB_vs_Glial,DPY19L1,23333,Down
ACY1,-1.1106797040250527,0.0018047657723988058,MB_vs_Glial,ACY1,95,Down
ALAD,-1.2333304950117743,0.0018087443815291689,MB_vs_Glial,ALAD,210,Down
LGALS9,-1.1467167864398498,0.0018230739897662715,MB_vs_Glial,LGALS9,3965,Down
GPT2,-1.000500994826357,0.0018230739897662715,MB_vs_Glial,GPT2,84706,Down
NFASC,-2.080842288020488,0.0018335501807607941,MB_vs_Glial,NFASC,23114,Down
AQP1,-3.1100645125260193,0.0018581201594009874,MB_vs_Glial,AQP1,358,Down
ACSL6,-1.5063989464569296,0.0018726644876848578,MB_vs_Glial,ACSL6,23305,Down
NAMPT,-1.6698897960264212,0.0018877822554870178,MB_vs_Glial,NAMPT,10135,Down
TNR,-2.803165130408697,0.0018984219845286584,MB_vs_Glial,TNR,7143,Down
ZCCHC24,-1.269447807644827,0.0019357033976518869,MB_vs_Glial,ZCCHC24,219654,Down
TPPP3,-2.6408311682416645,0.001950787079476417,MB_vs_Glial,TPPP3,51673,Down
REEP6,-1.2746764241756203,0.0019559703032329817,MB_vs_Glial,REEP6,92840,Down
PTPRE,-1.0255786421508688,0.0019580244499769464,MB_vs_Glial,PTPRE,5791,Down
EHD3,-1.4161304699236226,0.00197901072645318,MB_vs_Glial,EHD3,30845,Down
CLIC4,-1.2071384034111183,0.002001490906934312,MB_vs_Glial,CLIC4,25932,Down
CAB39L,-1.3132957733445423,0.002034480282507701,MB_vs_Glial,CAB39L,81617,Down
RND2,-1.5114394264500284,0.0020654360541853684,MB_vs_Glial,RND2,8153,Down
P2RX7,-1.2452030849574207,0.0021209381255141526,MB_vs_Glial,P2RX7,5027,Down
GNG5,-1.209967772112286,0.0022742229408777366,MB_vs_Glial,GNG5,2787,Down
PSPH,-1.229189353039832,0.002309467611746105,MB_vs_Glial,PSPH,5723,Down
OXCT1,-1.4507441347779704,0.002361215777487909,MB_vs_Glial,OXCT1,5019,Down
SNTB1,-2.1096561705722934,0.0023670849131320047,MB_vs_Glial,SNTB1,6641,Down
MGST1,-2.151581812923375,0.002388217143679425,MB_vs_Glial,MGST1,4257,Down
FCGBP,-1.6954573942576303,0.0024129911391894453,MB_vs_Glial,FCGBP,8857,Down
RASA3,-1.393600774421806,0.002413292201919551,MB_vs_Glial,RASA3,22821,Down
CD63,-1.7368343731624591,0.0024643127561146546,MB_vs_Glial,CD63,967,Down
OPLAH,-1.1486557958037125,0.002476411459714338,MB_vs_Glial,OPLAH,26873,Down
EML2,-1.276304845250717,0.002501156053912101,MB_vs_Glial,EML2,24139,Down
ASMTL,-1.2307148990912005,0.002504882388168763,MB_vs_Glial,ASMTL,8623,Down
S1PR1,-1.5640918247270612,0.002506160101402378,MB_vs_Glial,S1PR1,1901,Down
MRAS,-1.2532527675440797,0.0026171509713963496,MB_vs_Glial,MRAS,22808,Down
PCDHGC3,-1.2026864603371017,0.0026550536605065914,MB_vs_Glial,PCDHGC3,5098,Down
NIBAN1,-1.1830710205151505,0.0027189545526586853,MB_vs_Glial,NIBAN1,116496,Down
DTX3L,-1.0885815274824395,0.0027294878405313932,MB_vs_Glial,DTX3L,151636,Down
EPHX1,-1.2435350568571373,0.0027391904861337364,MB_vs_Glial,EPHX1,2052,Down
CCNY,-1.1591748001177251,0.002830806871894573,MB_vs_Glial,CCNY,219771,Down
PDHX,-1.0887525003086012,0.0029725942053924806,MB_vs_Glial,PDHX,8050,Down
SERPINB8,-1.2380178278771758,0.0029930467935578697,MB_vs_Glial,SERPINB8,5271,Down
LYNX1,-1.137269619866224,0.0029930467935578697,MB_vs_Glial,LYNX1,66004,Down
RGN,-1.7112610867488662,0.003002901037711932,MB_vs_Glial,RGN,9104,Down
HIP1,-1.3609829006291712,0.003035698476895712,MB_vs_Glial,HIP1,3092,Down
MT-ND3,-1.15791406713846,0.003054714438657818,MB_vs_Glial,MT-ND3,4537,Down
COTL1,-1.2269699528201947,0.003067041272596561,MB_vs_Glial,COTL1,23406,Down
SERPINB7,-1.0200886343262532,0.003134357389067449,MB_vs_Glial,SERPINB7,8710,Down
SLC16A7,-1.0797870810232446,0.003155496877287299,MB_vs_Glial,SLC16A7,9194,Down
CD74,-1.8839548939512376,0.0032293776286255694,MB_vs_Glial,CD74,972,Down
LRP1B,-1.2728440809276123,0.003344188302062863,MB_vs_Glial,LRP1B,53353,Down
GPD1L,-1.3015688065836102,0.0034873844307357574,MB_vs_Glial,GPD1L,23171,Down
ITGB2,-1.187052069372605,0.003493915009844337,MB_vs_Glial,ITGB2,3689,Down
PRCP,-1.7765935089472933,0.003515779101576284,MB_vs_Glial,PRCP,5547,Down
P2RY12,-1.06426313776932,0.0035552848355569614,MB_vs_Glial,P2RY12,64805,Down
PLEKHA2,-1.1211577304630502,0.003560618180034135,MB_vs_Glial,PLEKHA2,59339,Down
KRAS,-1.0240165685813558,0.0035618645100251177,MB_vs_Glial,KRAS,3845,Down
CDH20,-1.092960975749861,0.0035676646462448882,MB_vs_Glial,CDH20,28316,Down
TJP2,-1.8422148995767031,0.003717513855617781,MB_vs_Glial,TJP2,9414,Down
C2orf72,-1.1519376966525172,0.0037395442800478816,MB_vs_Glial,C2orf72,257407,Down
PIP5K1C,-1.0935934281537953,0.0037395442800478816,MB_vs_Glial,PIP5K1C,23396,Down
EHD4,-1.2448701535295434,0.003763439177556336,MB_vs_Glial,EHD4,30844,Down
DMAC2L,-1.0099015256294521,0.0038385123196002053,MB_vs_Glial,DMAC2L,27109,Down
KBTBD11,-2.066121117926425,0.0038483313558107914,MB_vs_Glial,KBTBD11,9920,Down
PGM2L1,-1.3130331323155602,0.0038550506449453606,MB_vs_Glial,PGM2L1,283209,Down
ACSBG1,-1.2176511954340334,0.003904302452341331,MB_vs_Glial,ACSBG1,23205,Down
ARHGEF26,-1.089200445338431,0.003904302452341331,MB_vs_Glial,ARHGEF26,26084,Down
BBS2,-1.2302887009705827,0.00393856044204283,MB_vs_Glial,BBS2,583,Down
KCTD12,-1.338628174661487,0.00399235020261265,MB_vs_Glial,KCTD12,115207,Down
GLIPR2,-1.2334307311943427,0.004001762741054052,MB_vs_Glial,GLIPR2,152007,Down
OGFRL1,-1.283505445917278,0.0040127262627793715,MB_vs_Glial,OGFRL1,79627,Down
PPT1,-1.122292875593228,0.004062912752659424,MB_vs_Glial,PPT1,5538,Down
LEPROT,-1.1986536949222106,0.004075550129267383,MB_vs_Glial,LEPROT,54741,Down
ABCC3,-1.0119559755040157,0.004080134927404998,MB_vs_Glial,ABCC3,8714,Down
ASAP3,-1.0805309738110616,0.004108048037891876,MB_vs_Glial,ASAP3,55616,Down
PHLDA3,-1.1206461759951623,0.004110819434510112,MB_vs_Glial,PHLDA3,23612,Down
ITGAM,-1.0588282644329503,0.004137527784568776,MB_vs_Glial,ITGAM,3684,Down
ANKRD35,-1.1336484074129558,0.0041852496664070695,MB_vs_Glial,ANKRD35,148741,Down
PALS2,-1.3718994691526483,0.004203330146128772,MB_vs_Glial,PALS2,51678,Down
SCRN2,-1.024819585483126,0.004324074558073366,MB_vs_Glial,SCRN2,90507,Down
PUDP,-1.102586020606008,0.004537835547191296,MB_vs_Glial,PUDP,8226,Down
CASKIN1,-1.1422615546670052,0.004550374613311791,MB_vs_Glial,CASKIN1,57524,Down
CSPG4,-1.731874346942881,0.00458713124947716,MB_vs_Glial,CSPG4,1464,Down
TPPP,-1.9990851721701866,0.0046270135051558305,MB_vs_Glial,TPPP,11076,Down
PHKG1,-1.131290884106992,0.004644555303406551,MB_vs_Glial,PHKG1,5260,Down
KYAT3,-1.0471893702344381,0.00468404495640124,MB_vs_Glial,KYAT3,56267,Down
C4A,-1.326240236473609,0.004830501142146511,MB_vs_Glial,C4A,720,Down
PREX2,-1.1063573670731977,0.004846084757558722,MB_vs_Glial,PREX2,80243,Down
RAB3IP,-1.2979505683860992,0.004891563425663276,MB_vs_Glial,RAB3IP,117177,Down
FTH1,-2.2911505359355395,0.004969372893039617,MB_vs_Glial,FTH1,2495,Down
CORO1A,-1.1964620072430634,0.004972180757601,MB_vs_Glial,CORO1A,11151,Down
MOB3A,-1.0305321375100789,0.005134290352204405,MB_vs_Glial,MOB3A,126308,Down
AGA,-1.2421924079599336,0.005217380428516316,MB_vs_Glial,AGA,175,Down
PXDC1,-1.0992089900709026,0.0052853448503834425,MB_vs_Glial,PXDC1,221749,Down
IGHV3-15,-1.1330604348175655,0.005350742519970143,MB_vs_Glial,IGHV3-15,28448,Down
CYBRD1,-1.3785052544546446,0.005415047701997104,MB_vs_Glial,CYBRD1,79901,Down
PHYHD1,-1.3335637332805454,0.005462172117639189,MB_vs_Glial,PHYHD1,254295,Down
VAV2,-1.0708773935780833,0.005864321079771188,MB_vs_Glial,VAV2,7410,Down
PLCB1,-1.2628684803686205,0.005911478049084446,MB_vs_Glial,PLCB1,23236,Down
PLTP,-1.2291994676653673,0.006067938866964978,MB_vs_Glial,PLTP,5360,Down
HIP1R,-1.103491751157435,0.006216542830963656,MB_vs_Glial,HIP1R,9026,Down
NTM,-1.5933444622588837,0.00636613226342718,MB_vs_Glial,NTM,50863,Down
LZTFL1,-1.0481770145034233,0.006370995763651434,MB_vs_Glial,LZTFL1,54585,Down
AIF1,-1.1030023658544792,0.00646521503591,MB_vs_Glial,AIF1,199,Down
PCDH9,-1.1748238008942096,0.006675632792886273,MB_vs_Glial,PCDH9,5101,Down
APOD,-2.060034177293044,0.006813130797110989,MB_vs_Glial,APOD,347,Down
ATP1B3,-1.0368732290314675,0.006997557684066837,MB_vs_Glial,ATP1B3,483,Down
GRM5,-1.1840655796173891,0.007067966849347409,MB_vs_Glial,GRM5,2915,Down
EPM2A,-1.1852896324118625,0.007093512731688417,MB_vs_Glial,EPM2A,7957,Down
ADGRG1,-1.3984476310107254,0.007109008333772278,MB_vs_Glial,ADGRG1,9289,Down
MT1F,-1.8392591201782018,0.0071364717726691215,MB_vs_Glial,MT1F,4494,Down
TSPO,-1.0075964925998306,0.007397874944571413,MB_vs_Glial,TSPO,706,Down
HLA-C,-1.6703596379244914,0.007543284793467732,MB_vs_Glial,HLA-C,3107,Down
LMOD1,-1.397701813471123,0.007554605213434381,MB_vs_Glial,LMOD1,25802,Down
KCNJ10,-1.0647164613516225,0.007578383382037578,MB_vs_Glial,KCNJ10,3766,Down
GUCY1A2,-1.5693376642325205,0.007588802523487261,MB_vs_Glial,GUCY1A2,2977,Down
IGHV1-18,-1.2359342397827042,0.0076126314176111,MB_vs_Glial,IGHV1-18,28468,Down
SUSD5,-1.0675680716028282,0.007648250802418894,MB_vs_Glial,SUSD5,26032,Down
RASA4,-1.0596678213324395,0.007662785116438073,MB_vs_Glial,RASA4,10156,Down
SLC6A11,-2.0437783049624976,0.0078009278189705294,MB_vs_Glial,SLC6A11,6538,Down
C1orf198,-1.430682596070909,0.007892135071406193,MB_vs_Glial,C1orf198,84886,Down
HTRA1,-1.5923209101182323,0.008152764259960367,MB_vs_Glial,HTRA1,5654,Down
IQSEC1,-1.1013977577915028,0.00824338762637668,MB_vs_Glial,IQSEC1,9922,Down
DAAM2,-1.1377893789674687,0.008307029042617133,MB_vs_Glial,DAAM2,23500,Down
AHR,-1.0413523585827704,0.008347137496070673,MB_vs_Glial,AHR,196,Down
ALOX5AP,-1.0247337286637048,0.008476991332952228,MB_vs_Glial,ALOX5AP,241,Down
SDS,-1.788198154705654,0.008772989491055525,MB_vs_Glial,SDS,10993,Down
CAP2,-1.2122605771365471,0.009354503730473238,MB_vs_Glial,CAP2,10486,Down
ITGB5,-1.0347749950845184,0.009383066552452872,MB_vs_Glial,ITGB5,3693,Down
OAS3,-1.095155846045845,0.009399629382917793,MB_vs_Glial,OAS3,4940,Down
MPP2,-1.0021084180302253,0.00945576528741672,MB_vs_Glial,MPP2,4355,Down
SLC6A9,-1.5049430831144441,0.009477755372433868,MB_vs_Glial,SLC6A9,6536,Down
MYH14,-1.1314445367406414,0.009711378953939203,MB_vs_Glial,MYH14,79784,Down
CDC42EP1,-1.1213208490615578,0.009876137263319356,MB_vs_Glial,CDC42EP1,11135,Down
ATP6V1G2,-1.4937393543415887,0.010273197772295278,MB_vs_Glial,ATP6V1G2,534,Down
CADM2,-1.4029949397637012,0.010450904181214535,MB_vs_Glial,CADM2,253559,Down
IGKV3-20,-1.2294186581642776,0.010493769605061234,MB_vs_Glial,IGKV3-20,28912,Down
AGRN,-1.2944933473696771,0.010571723671042931,MB_vs_Glial,AGRN,375790,Down
IGHV3-38,-1.0138469050938106,0.010573614796120925,MB_vs_Glial,IGHV3-38,28429,Down
IGKV3-7,-1.199984361248049,0.0108528207259682,MB_vs_Glial,IGKV3-7,28915,Down
NNMT,-1.5016230714935723,0.011122997263256046,MB_vs_Glial,NNMT,4837,Down
F3,-1.3214104749966076,0.011204962756769696,MB_vs_Glial,F3,2152,Down
ALDH7A1,-1.0458296317858462,0.011309073870356928,MB_vs_Glial,ALDH7A1,501,Down
KYAT1,-1.0676673937093604,0.011451616831573178,MB_vs_Glial,KYAT1,883,Down
ADCYAP1R1,-1.1672269410848841,0.011563300943667984,MB_vs_Glial,ADCYAP1R1,117,Down
PLP1,-2.5629300311930656,0.012045415903055301,MB_vs_Glial,PLP1,5354,Down
GSDME,-1.0702874955352577,0.012122805422407096,MB_vs_Glial,GSDME,1687,Down
SIAE,-1.272494055858509,0.012145153847094236,MB_vs_Glial,SIAE,54414,Down
SLC25A4,-1.0686184406081765,0.012368225187429301,MB_vs_Glial,SLC25A4,291,Down
SNTA1,-1.6755530750529353,0.012600562743667103,MB_vs_Glial,SNTA1,6640,Down
SPARCL1,-1.0702766114402351,0.01261412571979265,MB_vs_Glial,SPARCL1,8404,Down
IGSF8,-1.393365475362362,0.013131871055683817,MB_vs_Glial,IGSF8,93185,Down
LIMCH1,-1.086158690993745,0.013263622855686151,MB_vs_Glial,LIMCH1,22998,Down
CYP1B1,-1.159292492417812,0.013618776300197874,MB_vs_Glial,CYP1B1,1545,Down
CRYZ,-1.3394034899920726,0.013813551844870918,MB_vs_Glial,CRYZ,1429,Down
IFI16,-1.2221431247545063,0.013844750780084746,MB_vs_Glial,IFI16,3428,Down
RHOB,-1.2586867177822256,0.013846888704907793,MB_vs_Glial,RHOB,388,Down
APOE,-1.2378962611338444,0.013912057854278334,MB_vs_Glial,APOE,348,Down
FBXO2,-1.8634548187377433,0.014369588905113627,MB_vs_Glial,FBXO2,26232,Down
GNB5,-1.1055977042737197,0.014493495216966508,MB_vs_Glial,GNB5,10681,Down
HLA-DRA,-1.4759507891778334,0.014500633456433664,MB_vs_Glial,HLA-DRA,3122,Down
TUBA4A,-1.924018537350431,0.014622714935289242,MB_vs_Glial,TUBA4A,7277,Down
FLNC,-1.8372289409978961,0.014699633546903977,MB_vs_Glial,FLNC,2318,Down
RHPN2,-1.000256239437487,0.014728701964257044,MB_vs_Glial,RHPN2,85415,Down
CD14,-1.1187528684216765,0.014912830151371516,MB_vs_Glial,CD14,929,Down
C1RL,-1.0204909425607802,0.015085073282672681,MB_vs_Glial,C1RL,51279,Down
GCSH,-1.1404262206181421,0.015775631902267565,MB_vs_Glial,GCSH,2653,Down
IGHG3,-1.3871916171156045,0.015780702486070323,MB_vs_Glial,IGHG3,3502,Down
FTL,-2.234476102559281,0.016021162746024623,MB_vs_Glial,FTL,2512,Down
SOD3,-1.502726677397483,0.016021162746024623,MB_vs_Glial,SOD3,6649,Down
PIK3C2A,-1.1388655530642922,0.01609145467145789,MB_vs_Glial,PIK3C2A,5286,Down
PRNP,-1.444100154746227,0.01632370020887172,MB_vs_Glial,PRNP,5621,Down
PLCD3,-1.3756941515378003,0.016381341273866205,MB_vs_Glial,PLCD3,113026,Down
HLA-DRB1,-1.2021644609122042,0.017610930514987175,MB_vs_Glial,HLA-DRB1,3123,Down
HLA-DPB1,-1.0323802504408235,0.01770102847867094,MB_vs_Glial,HLA-DPB1,3115,Down
TTYH1,-1.03833304953044,0.017811286295993514,MB_vs_Glial,TTYH1,57348,Down
ME3,-1.076367095120034,0.017927522388931173,MB_vs_Glial,ME3,10873,Down
CYBB,-1.1142174595814573,0.018258280234691032,MB_vs_Glial,CYBB,1536,Down
PRODH,-1.5460256445970266,0.01831854884331985,MB_vs_Glial,PRODH,5625,Down
CPQ,-1.3651813147987077,0.018721319653747768,MB_vs_Glial,CPQ,10404,Down
GJA1,-2.373576952318537,0.018781557509713324,MB_vs_Glial,GJA1,2697,Down
CHI3L1,-2.1408542291428283,0.019297860930746546,MB_vs_Glial,CHI3L1,1116,Down
MARCKS,-1.2101954975461524,0.01997085077513944,MB_vs_Glial,MARCKS,4082,Down
WFS1,-1.3116572253073997,0.020031902709514514,MB_vs_Glial,WFS1,7466,Down
NHERF1,-1.3071907713509603,0.020742601429976904,MB_vs_Glial,NHERF1,9368,Down
SLC7A11,-1.283258271198612,0.021277156705026445,MB_vs_Glial,SLC7A11,23657,Down
IGKV1-17,-1.2149624723833945,0.02130318449634398,MB_vs_Glial,IGKV1-17,28937,Down
HSPB8,-1.2185409755345162,0.02155228786023049,MB_vs_Glial,HSPB8,26353,Down
NEK6,-1.2680051598666786,0.021930635139845004,MB_vs_Glial,NEK6,10783,Down
FERMT1,-1.1464301452451018,0.02237930580338878,MB_vs_Glial,FERMT1,55612,Down
ITGA6,-1.0792627887599373,0.022693427440382444,MB_vs_Glial,ITGA6,3655,Down
RAP1GAP,-1.0852351909449034,0.023076872148811024,MB_vs_Glial,RAP1GAP,5909,Down
NCALD,-1.0790156594219873,0.023392092474592258,MB_vs_Glial,NCALD,83988,Down
PLEKHB1,-1.3526118892600998,0.024181944593283215,MB_vs_Glial,PLEKHB1,58473,Down
IGHV4-28,-1.126182732239112,0.024609993506349855,MB_vs_Glial,IGHV4-28,28400,Down
HLA-DQB1,-1.0623423112850787,0.02514647622922259,MB_vs_Glial,HLA-DQB1,3119,Down
IGLV4-69,-1.0105896608770486,0.025181607321590773,MB_vs_Glial,IGLV4-69,28784,Down
GPT,-1.0617155165146173,0.025683279355910464,MB_vs_Glial,GPT,2875,Down
BCAS1,-1.0636927875986615,0.025868473295182767,MB_vs_Glial,BCAS1,8537,Down
PIPOX,-1.2354647360553948,0.0273069823174167,MB_vs_Glial,PIPOX,51268,Down
MNDA,-1.0166907239905925,0.027833960413246317,MB_vs_Glial,MNDA,4332,Down
CPNE5,-1.20360584245228,0.02832416714825784,MB_vs_Glial,CPNE5,57699,Down
SYNPO,-1.001341585918766,0.02859830215406329,MB_vs_Glial,SYNPO,11346,Down
AK5,-1.2142114712530905,0.029656707067484293,MB_vs_Glial,AK5,26289,Down
BBOX1,-1.1912859462074294,0.03006718250992699,MB_vs_Glial,BBOX1,8424,Down
IGHV1-69,-1.0605318676063469,0.030496939213430253,MB_vs_Glial,IGHV1-69,28461,Down
CD99L2,-1.2659556895192559,0.031146539577954293,MB_vs_Glial,CD99L2,83692,Down
OMG,-1.248787036712514,0.03177898006695358,MB_vs_Glial,OMG,4974,Down
CD82,-1.0499962802507241,0.03252981184827523,MB_vs_Glial,CD82,3732,Down
SAMD4A,-1.2493697044277567,0.03260989645742822,MB_vs_Glial,SAMD4A,23034,Down
PSAP,-1.121796718319903,0.03338141157639822,MB_vs_Glial,PSAP,5660,Down
CD38,-1.1683937801559523,0.0334181196232425,MB_vs_Glial,CD38,952,Down
NDRG4,-1.0067128937197758,0.0334181196232425,MB_vs_Glial,NDRG4,65009,Down
ITGA2,-1.050537632858262,0.033846427467095104,MB_vs_Glial,ITGA2,3673,Down
CHL1,-1.2192825911847116,0.03491833179009262,MB_vs_Glial,CHL1,10752,Down
CORO2B,-1.1468067045406904,0.03520026212345655,MB_vs_Glial,CORO2B,10391,Down
GMPR,-1.3682379856813185,0.03548138875098517,MB_vs_Glial,GMPR,2766,Down
CTSB,-1.012044132015987,0.03612884139938358,MB_vs_Glial,CTSB,1508,Down
ACAN,-1.119023686328454,0.03820491296718909,MB_vs_Glial,ACAN,176,Down
CEND1,-1.8205940870939408,0.038703496040152746,MB_vs_Glial,CEND1,51286,Down
PTX3,-1.1916346960994737,0.03874590302264598,MB_vs_Glial,PTX3,5806,Down
SORD,-1.130962448138387,0.03979951353559767,MB_vs_Glial,SORD,6652,Down
DPP7,-1.0705362357794606,0.0400096304188993,MB_vs_Glial,DPP7,29952,Down
CAMK2B,-1.0059676413274978,0.04179336396908832,MB_vs_Glial,CAMK2B,816,Down
PGAM2,-1.6184850126501544,0.04211927087623654,MB_vs_Glial,PGAM2,5224,Down
CALB2,-1.1835746997792889,0.04233729828625604,MB_vs_Glial,CALB2,794,Down
ALDOA,-1.0243028151857096,0.04339405016319931,MB_vs_Glial,ALDOA,226,Down
BCAT1,-1.1732077897284015,0.04463671779405097,MB_vs_Glial,BCAT1,586,Down
SLC6A1,-1.1358929117022463,0.04767661083357422,MB_vs_Glial,SLC6A1,6529,Down
MBP,-2.0444770169101325,0.04872961893507955,MB_vs_Glial,MBP,4155,Down
BDH1,-1.0503768429489178,0.048837907256474175,MB_vs_Glial,BDH1,622,Down
