Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
COIL,1.0666878168130722,0.018542579552044733,ATRT_vs_EPN_like,COIL,8161,Up
NOL6,1.4264435705965433,0.018949638798660587,ATRT_vs_EPN_like,NOL6,65083,Up
POGLUT2,1.3626232073759894,0.019380684419605113,ATRT_vs_EPN_like,POGLUT2,79070,Up
TAP1,1.6395189432531083,0.01958289932741841,ATRT_vs_EPN_like,TAP1,6890,Up
PATL1,1.1944419567345044,0.01963934583298241,ATRT_vs_EPN_like,PATL1,219988,Up
SBNO1,1.4210104543021256,0.019674856018116364,ATRT_vs_EPN_like,SBNO1,55206,Up
MYO1C,1.641146875871712,0.01974642348834019,ATRT_vs_EPN_like,MYO1C,4641,Up
TBL3,1.199820476378477,0.01974642348834019,ATRT_vs_EPN_like,TBL3,10607,Up
C9,2.3270898213778786,0.01982761305209027,ATRT_vs_EPN_like,C9,735,Up
ACOX1,1.3570203163400976,0.01982761305209027,ATRT_vs_EPN_like,ACOX1,51,Up
COPG1,1.016042954909178,0.019905133571082083,ATRT_vs_EPN_like,COPG1,22820,Up
COL11A1,2.218343955475266,0.020673587895222407,ATRT_vs_EPN_like,COL11A1,1301,Up
FN1,2.667182719717495,0.020679760558054913,ATRT_vs_EPN_like,FN1,2335,Up
HEXB,1.8318038887462045,0.020709048422420218,ATRT_vs_EPN_like,HEXB,3074,Up
PNKD,1.7208215836211398,0.02090242711969201,ATRT_vs_EPN_like,PNKD,25953,Up
PDIA5,1.2677858146176462,0.021480633613432477,ATRT_vs_EPN_like,PDIA5,10954,Up
PARP4,1.4112690167689834,0.022440758923358766,ATRT_vs_EPN_like,PARP4,143,Up
POLA1,1.0024736013152555,0.022593412035580077,ATRT_vs_EPN_like,POLA1,5422,Up
EIF2A,1.2123005787142134,0.022960151731289128,ATRT_vs_EPN_like,EIF2A,83939,Up
UTP3,1.5882857003644446,0.02364808862428656,ATRT_vs_EPN_like,UTP3,57050,Up
KNOP1,1.5858223691711473,0.02364808862428656,ATRT_vs_EPN_like,KNOP1,400506,Up
PALLD,1.394683911965572,0.02364808862428656,ATRT_vs_EPN_like,PALLD,23022,Up
TM9SF4,1.1225232513880492,0.02364808862428656,ATRT_vs_EPN_like,TM9SF4,9777,Up
MTREX,1.041473774872756,0.02364808862428656,ATRT_vs_EPN_like,MTREX,23517,Up
FCGR3A,1.469266020961797,0.023814496012698843,ATRT_vs_EPN_like,FCGR3A,2214,Up
MYBBP1A,1.1694438208214315,0.02455787426313354,ATRT_vs_EPN_like,MYBBP1A,10514,Up
RPP30,1.367697251101422,0.02486761902847626,ATRT_vs_EPN_like,RPP30,10556,Up
MRPL10,1.5372082898622637,0.02578497397623193,ATRT_vs_EPN_like,MRPL10,124995,Up
FTSJ3,1.1297304888666275,0.02578497397623193,ATRT_vs_EPN_like,FTSJ3,117246,Up
METTL1,1.3748489600032805,0.026032803961010882,ATRT_vs_EPN_like,METTL1,4234,Up
C1R,1.5344108528694314,0.02610052146407975,ATRT_vs_EPN_like,C1R,715,Up
FCGRT,2.2162503530029305,0.026157126341720915,ATRT_vs_EPN_like,FCGRT,2217,Up
BRI3BP,1.4223506683966285,0.026868214797542426,ATRT_vs_EPN_like,BRI3BP,140707,Up
LCP1,1.661968469554001,0.02703509034661687,ATRT_vs_EPN_like,LCP1,3936,Up
DEGS1,1.461044690970656,0.029026279468548244,ATRT_vs_EPN_like,DEGS1,8560,Up
DDX27,1.273381259017519,0.02956110618867593,ATRT_vs_EPN_like,DDX27,55661,Up
SERPINE1,1.6747360014599195,0.0301970503454201,ATRT_vs_EPN_like,SERPINE1,5054,Up
