Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
FARP1,-1.8578844704523476,1.9461640069205137e-4,ATRT_vs_Glial,FARP1,10160,Down
TJP1,-1.522479308138422,1.9461640069205137e-4,ATRT_vs_Glial,TJP1,7082,Down
DCTN5,-1.4015961674267388,1.9461640069205137e-4,ATRT_vs_Glial,DCTN5,84516,Down
FAM120B,-1.2086755001118306,1.964350633173142e-4,ATRT_vs_Glial,FAM120B,84498,Down
AKR1B1,-2.0649346788090597,1.9784452218143326e-4,ATRT_vs_Glial,AKR1B1,231,Down
SNX4,-1.8469687411768696,1.9784452218143326e-4,ATRT_vs_Glial,SNX4,8723,Down
TBC1D24,-2.062979561361246,2.039146746906241e-4,ATRT_vs_Glial,TBC1D24,57465,Down
SERPINB6,-2.030989960941117,2.0797761975114976e-4,ATRT_vs_Glial,SERPINB6,5269,Down
CBR1,-2.45802270015351,2.1072560031332088e-4,ATRT_vs_Glial,CBR1,873,Down
STXBP3,-1.4884204533314787,2.1238998384942446e-4,ATRT_vs_Glial,STXBP3,6814,Down
VAPB,-1.415758289827565,2.1755913912940066e-4,ATRT_vs_Glial,VAPB,9217,Down
CST3,-3.8529018191137467,2.279968416054328e-4,ATRT_vs_Glial,CST3,1471,Down
DPP8,-1.5658364613300542,2.3581839117415155e-4,ATRT_vs_Glial,DPP8,54878,Down
PGPEP1,-2.3351256382605285,2.3943752163983555e-4,ATRT_vs_Glial,PGPEP1,54858,Down
NRBP2,-2.012631910836607,2.3943752163983555e-4,ATRT_vs_Glial,NRBP2,340371,Down
ARPIN,-1.3915459114408328,2.4689162156228597e-4,ATRT_vs_Glial,ARPIN,348110,Down
TSC2,-1.335321421409546,2.470651456230507e-4,ATRT_vs_Glial,TSC2,7249,Down
CRKL,-1.2429750135914581,2.4856515004749604e-4,ATRT_vs_Glial,CRKL,1399,Down
CD47,-2.9812859750023115,2.5831331572294267e-4,ATRT_vs_Glial,CD47,961,Down
NCAM1,-3.5503882026636298,2.615018074097664e-4,ATRT_vs_Glial,NCAM1,4684,Down
CHMP6,-1.4831845889461768,2.635305496028811e-4,ATRT_vs_Glial,CHMP6,79643,Down
MAOA,-2.8679034126862177,2.637170635869813e-4,ATRT_vs_Glial,MAOA,4128,Down
YKT6,-1.4276002751210335,2.7548775808832886e-4,ATRT_vs_Glial,YKT6,10652,Down
AHCYL1,-2.883501033381563,2.817411139383381e-4,ATRT_vs_Glial,AHCYL1,10768,Down
EPN2,-2.530973668693477,2.818204569118259e-4,ATRT_vs_Glial,EPN2,22905,Down
MDH1,-1.628862812875127,2.823201020404433e-4,ATRT_vs_Glial,MDH1,4190,Down
EXOC6B,-1.4103548744326453,2.823201020404433e-4,ATRT_vs_Glial,EXOC6B,23233,Down
ATG3,-1.2464857953504236,2.833710549977536e-4,ATRT_vs_Glial,ATG3,64422,Down
GAPDH,-1.2884040708433595,2.920412671867768e-4,ATRT_vs_Glial,GAPDH,2597,Down
ATAT1,-2.53187961602433,2.9630197731282356e-4,ATRT_vs_Glial,ATAT1,79969,Down
BTN3A3,-1.7131762722214496,2.9630197731282356e-4,ATRT_vs_Glial,BTN3A3,10384,Down
PRKRA,-1.3091238186275405,2.9630197731282356e-4,ATRT_vs_Glial,PRKRA,8575,Down
LRRC8A,-1.8850186015832904,3.007313470323073e-4,ATRT_vs_Glial,LRRC8A,56262,Down
RAB4B,-1.3959641938438878,3.0665418936428864e-4,ATRT_vs_Glial,RAB4B,53916,Down
MAP4K4,-1.5817961899658037,3.10606921866658e-4,ATRT_vs_Glial,MAP4K4,9448,Down
SH3BGRL,-2.0481152469620163,3.2365882080599495e-4,ATRT_vs_Glial,SH3BGRL,6451,Down
ANK2,-3.1499622480587988,3.3793992904998017e-4,ATRT_vs_Glial,ANK2,287,Down
HNMT,-2.726807642518178,3.495079042938418e-4,ATRT_vs_Glial,HNMT,3176,Down
RAB11B,-1.2902114958468403,3.642736547933502e-4,ATRT_vs_Glial,RAB11B,9230,Down
MARCKSL1,-2.937280443629298,3.793535495740469e-4,ATRT_vs_Glial,MARCKSL1,65108,Down
VPS45,-1.4633824137987475,3.797657672538442e-4,ATRT_vs_Glial,VPS45,11311,Down
ARL8A,-1.3148425509811084,3.8491469686588654e-4,ATRT_vs_Glial,ARL8A,127829,Down
WDR91,-1.0817482315374534,3.8491469686588654e-4,ATRT_vs_Glial,WDR91,29062,Down
GDI2,-1.0793692256561052,3.8491469686588654e-4,ATRT_vs_Glial,GDI2,2665,Down
GSDME,-2.4400131724750587,3.8583073955574714e-4,ATRT_vs_Glial,GSDME,1687,Down
TOLLIP,-2.0131022171360975,3.895621076210579e-4,ATRT_vs_Glial,TOLLIP,54472,Down
ANKFY1,-1.636187580889647,3.944062038743028e-4,ATRT_vs_Glial,ANKFY1,51479,Down
BROX,-1.5378967236503414,3.944062038743028e-4,ATRT_vs_Glial,BROX,148362,Down
GMFB,-1.912139345865615,3.964769100443262e-4,ATRT_vs_Glial,GMFB,2764,Down
TTC9,-1.7017743365236413,4.1636763606010796e-4,ATRT_vs_Glial,TTC9,23508,Down
RAB10,-1.17803168505829,4.180494812964999e-4,ATRT_vs_Glial,RAB10,10890,Down
AIDA,-1.2789910474335535,4.223785516495382e-4,ATRT_vs_Glial,AIDA,64853,Down
GPRC5B,-2.229760157523625,4.2554618768518766e-4,ATRT_vs_Glial,GPRC5B,51704,Down
DTNA,-2.5394927375310594,4.303722780474605e-4,ATRT_vs_Glial,DTNA,1837,Down
ITGAV,-1.9080822606648233,4.303722780474605e-4,ATRT_vs_Glial,ITGAV,3685,Down
SEPTIN7,-1.6274396368304345,4.3063330042938605e-4,ATRT_vs_Glial,SEPTIN7,989,Down
MPC2,-1.757571447576634,4.3083165774602497e-4,ATRT_vs_Glial,MPC2,25874,Down
LZIC,-1.4378337088931268,4.4440987847425053e-4,ATRT_vs_Glial,LZIC,84328,Down
GNB1,-2.4449500130962427,4.5399697536348987e-4,ATRT_vs_Glial,GNB1,2782,Down
LANCL1,-1.8353919385809654,4.5399697536348987e-4,ATRT_vs_Glial,LANCL1,10314,Down
VPS16,-1.0558761883658327,4.5399697536348987e-4,ATRT_vs_Glial,VPS16,64601,Down
BCHE,-2.4910941432950047,4.5829460988388866e-4,ATRT_vs_Glial,BCHE,590,Down
DCLK1,-4.0269125980677245,4.7372305832848734e-4,ATRT_vs_Glial,DCLK1,9201,Down
NAPG,-2.0273760054742347,4.7656974277322025e-4,ATRT_vs_Glial,NAPG,8774,Down
