Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
ITPA,-1.0837198312727594,0.00215248326804111,EPN_like_vs_Glial,ITPA,3704,Down
LGALS1,-1.4289871310636748,0.0021683876142164003,EPN_like_vs_Glial,LGALS1,3956,Down
STEAP3,-1.3037051385601366,0.0021683876142164003,EPN_like_vs_Glial,STEAP3,55240,Down
EHBP1,-1.0555705583977577,0.0021939082193658662,EPN_like_vs_Glial,EHBP1,23301,Down
NUDT16,-1.5654276218738374,0.002232367500453762,EPN_like_vs_Glial,NUDT16,131870,Down
FAM114A1,-1.1872334986358517,0.0022375135487746026,EPN_like_vs_Glial,FAM114A1,92689,Down
ECHDC1,-1.0227166923722102,0.0022375135487746026,EPN_like_vs_Glial,ECHDC1,55862,Down
GPRC5B,-1.3894202110138707,0.002271303933884234,EPN_like_vs_Glial,GPRC5B,51704,Down
CNRIP1,-1.938930094921627,0.0022835513665345327,EPN_like_vs_Glial,CNRIP1,25927,Down
CAPNS1,-1.0965207075640002,0.0023506130774629155,EPN_like_vs_Glial,CAPNS1,826,Down
TMOD2,-1.8035285968349903,0.0024194091814792227,EPN_like_vs_Glial,TMOD2,29767,Down
DGKG,-1.023682991542433,0.0024706725131748977,EPN_like_vs_Glial,DGKG,1608,Down
GAMT,-1.3965614065804282,0.002471031085721767,EPN_like_vs_Glial,GAMT,2593,Down
THY1,-2.798968921738375,0.002519493996408682,EPN_like_vs_Glial,THY1,7070,Down
VAT1L,-2.551301009807762,0.0025387535741411473,EPN_like_vs_Glial,VAT1L,57687,Down
TBXAS1,-1.3604580708470593,0.002603360730046095,EPN_like_vs_Glial,TBXAS1,6916,Down
ACAT2,-1.0972079480690056,0.0026356947184878418,EPN_like_vs_Glial,ACAT2,39,Down
TNS3,-1.9396819418775841,0.0027021207796465952,EPN_like_vs_Glial,TNS3,64759,Down
C4B,-1.447294743668575,0.002787592679177775,EPN_like_vs_Glial,C4B,721,Down
SYNJ1,-1.3759100369754051,0.0028477691045591057,EPN_like_vs_Glial,SYNJ1,8867,Down
PIK3CA,-1.0008975730921605,0.0028814319298222577,EPN_like_vs_Glial,PIK3CA,5290,Down
FCGRT,-1.7833131074877286,0.003007008510017346,EPN_like_vs_Glial,FCGRT,2217,Down
PADI2,-2.611250952773535,0.0030149778254955103,EPN_like_vs_Glial,PADI2,11240,Down
LIMS1,-1.1679197710262734,0.0030149778254955103,EPN_like_vs_Glial,LIMS1,3987,Down
PITPNB,-1.0188906473065025,0.003048946927464121,EPN_like_vs_Glial,PITPNB,23760,Down
PCDH9,-1.4741603944392097,0.0030598005516926465,EPN_like_vs_Glial,PCDH9,5101,Down
HVCN1,-1.2488611550424373,0.003118710771177634,EPN_like_vs_Glial,HVCN1,84329,Down
MNDA,-1.5743836346909532,0.0032477227694348394,EPN_like_vs_Glial,MNDA,4332,Down
ITGA3,-1.424346363823485,0.003257613833974528,EPN_like_vs_Glial,ITGA3,3675,Down
RENBP,-1.400679072261859,0.003257613833974528,EPN_like_vs_Glial,RENBP,5973,Down
ATP1B2,-1.466215418252247,0.0033151318001060394,EPN_like_vs_Glial,ATP1B2,482,Down
PGM2,-1.1662312864368793,0.0033378513494226065,EPN_like_vs_Glial,PGM2,55276,Down
ACYP2,-2.1702912718692033,0.0033426273197128304,EPN_like_vs_Glial,ACYP2,98,Down
SCD5,-1.438195595412683,0.003428798671672358,EPN_like_vs_Glial,SCD5,79966,Down
GFAP,-2.860844277752342,0.0034739817363203455,EPN_like_vs_Glial,GFAP,2670,Down
L3HYPDH,-1.2130963365057852,0.0034927499073956164,EPN_like_vs_Glial,L3HYPDH,112849,Down
WARS1,-1.212923294117072,0.0035569733164798026,EPN_like_vs_Glial,WARS1,7453,Down
HSD17B11,-1.4393317452238463,0.003594956588521464,EPN_like_vs_Glial,HSD17B11,51170,Down
CMTM5,-1.0079239952585937,0.003594956588521464,EPN_like_vs_Glial,CMTM5,116173,Down
SEPTIN4,-1.27341928153907,0.003661842438672497,EPN_like_vs_Glial,SEPTIN4,5414,Down
ANO6,-1.4968060034311428,0.0037083071542511393,EPN_like_vs_Glial,ANO6,196527,Down
ARRB2,-1.1262427377479334,0.0037556213720853116,EPN_like_vs_Glial,ARRB2,409,Down
IGKV3D-20,-1.4230315018862676,0.0038197753580713092,EPN_like_vs_Glial,IGKV3D-20,28874,Down
ACADS,-1.1349584475854044,0.0039224764427679484,EPN_like_vs_Glial,ACADS,35,Down
KHDRBS3,-1.3196076852463676,0.003944265095083432,EPN_like_vs_Glial,KHDRBS3,10656,Down
S100A6,-2.255324165864671,0.003973235579259822,EPN_like_vs_Glial,S100A6,6277,Down
RNF17,-1.2049834390371963,0.003982839996266892,EPN_like_vs_Glial,RNF17,56163,Down
MYH9,-1.1301851888592829,0.003993766262807562,EPN_like_vs_Glial,MYH9,4627,Down
LIMA1,-1.2615526701316213,0.004005686843970805,EPN_like_vs_Glial,LIMA1,51474,Down
PSMB9,-1.0990363666947296,0.004019632954226269,EPN_like_vs_Glial,PSMB9,5698,Down
ITGAM,-1.2063924198488465,0.004040068368111246,EPN_like_vs_Glial,ITGAM,3684,Down
NAMPT,-1.7395521782706247,0.004098872023871558,EPN_like_vs_Glial,NAMPT,10135,Down
AHCYL1,-1.6101442797282068,0.0041686163935885775,EPN_like_vs_Glial,AHCYL1,10768,Down
CSPG4,-1.9848321199969128,0.004293300725029576,EPN_like_vs_Glial,CSPG4,1464,Down
LYNX1,-1.237736821956645,0.00431742750483838,EPN_like_vs_Glial,LYNX1,66004,Down
PARP4,-1.0527882693976238,0.004410879716599089,EPN_like_vs_Glial,PARP4,143,Down
HLA-DPB1,-1.4209638997014125,0.004423077899360428,EPN_like_vs_Glial,HLA-DPB1,3115,Down
ERAP2,-1.0729182969316717,0.00442964147863911,EPN_like_vs_Glial,ERAP2,64167,Down
PALLD,-1.0499389588821053,0.00442964147863911,EPN_like_vs_Glial,PALLD,23022,Down
CFI,-1.403756513688677,0.004473311880442223,EPN_like_vs_Glial,CFI,3426,Down
AKT2,-1.165501703915119,0.004473311880442223,EPN_like_vs_Glial,AKT2,208,Down
WDR7,-1.2989522510232199,0.0046612343678840975,EPN_like_vs_Glial,WDR7,23335,Down
PNPO,-1.1533584042640967,0.004898887718632036,EPN_like_vs_Glial,PNPO,55163,Down
NCKIPSD,-1.1211573858721167,0.004914508712768993,EPN_like_vs_Glial,NCKIPSD,51517,Down
CD74,-2.028208697920345,0.005024093805493458,EPN_like_vs_Glial,CD74,972,Down
EEA1,-1.178398839371269,0.005044463098564376,EPN_like_vs_Glial,EEA1,8411,Down
SCRN1,-1.295297540764377,0.005126902718135981,EPN_like_vs_Glial,SCRN1,9805,Down
LHPP,-1.6113980248989748,0.005209138050273847,EPN_like_vs_Glial,LHPP,64077,Down
DTNA,-1.4243779918007533,0.005371664172658059,EPN_like_vs_Glial,DTNA,1837,Down
IGHV3-7,-1.4935834412996094,0.005374997186684912,EPN_like_vs_Glial,IGHV3-7,28452,Down
TSC1,-1.019264253656619,0.005383063540056042,EPN_like_vs_Glial,TSC1,7248,Down
C4A,-1.48424368188045,0.0054139470264107465,EPN_like_vs_Glial,C4A,720,Down
ALOX5AP,-1.2328502874139922,0.0054139470264107465,EPN_like_vs_Glial,ALOX5AP,241,Down
CD14,-1.46047778714982,0.005451820372326797,EPN_like_vs_Glial,CD14,929,Down
ACSF2,-1.1758114741321606,0.0056396382531243685,EPN_like_vs_Glial,ACSF2,80221,Down
RIGI,-1.105839805384317,0.005667938358463461,EPN_like_vs_Glial,RIGI,23586,Down
LMCD1,-1.285955470796985,0.005740249243139658,EPN_like_vs_Glial,LMCD1,29995,Down
NLGN3,-1.417774620481481,0.005774487143213474,EPN_like_vs_Glial,NLGN3,54413,Down
SEPTIN5,-1.7412898920317232,0.005798097184933909,EPN_like_vs_Glial,SEPTIN5,5413,Down
NPEPL1,-1.0853079897050613,0.005894233802426381,EPN_like_vs_Glial,NPEPL1,79716,Down
PTP4A2,-1.0242932996853291,0.005909676133679342,EPN_like_vs_Glial,PTP4A2,8073,Down
HSPA12A,-2.0984487532776974,0.00595403036795177,EPN_like_vs_Glial,HSPA12A,259217,Down
EPB41L2,-1.2272139411985847,0.006056574746252619,EPN_like_vs_Glial,EPB41L2,2037,Down
