Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
POLR2G,-1.0302306682997617,0.014061624169038101,ATRT_vs_MB,POLR2G,5436,Down
NUCKS1,-1.2497312183291172,0.014137705573096461,ATRT_vs_MB,NUCKS1,64710,Down
ZCCHC17,-1.8160671658232133,0.014284820798002277,ATRT_vs_MB,ZCCHC17,51538,Down
WAPL,-1.0795990869506724,0.014552449945490082,ATRT_vs_MB,WAPL,23063,Down
DHX40,-1.0900028544379197,0.014957847274436123,ATRT_vs_MB,DHX40,79665,Down
PTPRS,-1.5418840984712325,0.015083986913183542,ATRT_vs_MB,PTPRS,5802,Down
KIF3B,-1.4141666524696177,0.015083986913183542,ATRT_vs_MB,KIF3B,9371,Down
CDIPT,-1.2225828351665555,0.015114423262856435,ATRT_vs_MB,CDIPT,10423,Down
C2CD5,-1.3954151095523173,0.015116594585818856,ATRT_vs_MB,C2CD5,9847,Down
SRSF3,-1.283128116144134,0.015116594585818856,ATRT_vs_MB,SRSF3,6428,Down
RHOT1,-1.2633466428551614,0.015357656142989676,ATRT_vs_MB,RHOT1,55288,Down
SRSF7,-1.203645433862853,0.015368514763616127,ATRT_vs_MB,SRSF7,6432,Down
RBMX,-1.3581012728043156,0.015613344325108384,ATRT_vs_MB,RBMX,27316,Down
KIF5C,-2.43192320093954,0.015724581347983484,ATRT_vs_MB,KIF5C,3800,Down
DDX17,-1.1114126219474407,0.01576391906244117,ATRT_vs_MB,DDX17,10521,Down
BANP,-1.3872193888902729,0.01580291308321496,ATRT_vs_MB,BANP,54971,Down
MTX3,-1.367155708288994,0.015982939331549477,ATRT_vs_MB,MTX3,345778,Down
FAM241B,-1.4672109325193325,0.015989934261211047,ATRT_vs_MB,FAM241B,219738,Down
THAP11,-1.1386893335446224,0.016168682846205276,ATRT_vs_MB,THAP11,57215,Down
CHD2,-1.0220608550095633,0.016338249412244793,ATRT_vs_MB,CHD2,1106,Down
ENAH,-1.451083034899792,0.0163714074394293,ATRT_vs_MB,ENAH,55740,Down
HNRNPL,-1.091060960375156,0.01647396964046897,ATRT_vs_MB,HNRNPL,3191,Down
RNMT,-1.1626563718928544,0.016672591513209423,ATRT_vs_MB,RNMT,8731,Down
EBF3,-1.7578702890165303,0.016735909393838965,ATRT_vs_MB,EBF3,253738,Down
SRR,-2.27150414793444,0.0167533504464571,ATRT_vs_MB,SRR,63826,Down
PODXL2,-1.685885375314676,0.01680137871148215,ATRT_vs_MB,PODXL2,50512,Down
HDAC6,-1.0482332471095894,0.01680137871148215,ATRT_vs_MB,HDAC6,10013,Down
IGSF3,-1.2303003729419046,0.016956861246837644,ATRT_vs_MB,IGSF3,3321,Down
DUT,-1.0359378690102936,0.017038498202810913,ATRT_vs_MB,DUT,1854,Down
USP39,-1.0340599887668063,0.017152804891484356,ATRT_vs_MB,USP39,10713,Down
GTF2F2,-1.21417166858161,0.01730096462170719,ATRT_vs_MB,GTF2F2,2963,Down
PRDX2,-1.7311548089461617,0.017376446032268303,ATRT_vs_MB,PRDX2,7001,Down
BRD4,-1.1650018757937275,0.017673521699437256,ATRT_vs_MB,BRD4,23476,Down
ARHGEF2,-1.7001800169938193,0.01767586150806783,ATRT_vs_MB,ARHGEF2,9181,Down
ERCC4,-1.0274989472634068,0.017734888541362945,ATRT_vs_MB,ERCC4,2072,Down
UBE2O,-1.2813991835487215,0.017952758683331668,ATRT_vs_MB,UBE2O,63893,Down
ACIN1,-1.2206945207057736,0.018021370672879317,ATRT_vs_MB,ACIN1,22985,Down
DDX5,-1.1920605968521905,0.018021370672879317,ATRT_vs_MB,DDX5,1655,Down
RAD23A,-1.3038686266549178,0.01816063991071934,ATRT_vs_MB,RAD23A,5886,Down
TUBAL3,-1.4228506359149264,0.018325956329705014,ATRT_vs_MB,TUBAL3,79861,Down
RBM6,-1.1950120364163297,0.018353279367045214,ATRT_vs_MB,RBM6,10180,Down
BRSK2,-1.529227356923922,0.018363965799452896,ATRT_vs_MB,BRSK2,9024,Down
DIDO1,-1.2226762628127439,0.018718828139518192,ATRT_vs_MB,DIDO1,11083,Down
VWF,-2.036919209067694,0.018731699561919387,ATRT_vs_MB,VWF,7450,Down
PRPF18,-1.581549355456369,0.018806216973397433,ATRT_vs_MB,PRPF18,8559,Down
BPNT1,-1.0216872157377672,0.01894224631736208,ATRT_vs_MB,BPNT1,10380,Down
DYNC1LI1,-1.128989906261939,0.018991347216151172,ATRT_vs_MB,DYNC1LI1,51143,Down
HNRNPM,-1.0776571785526983,0.019053040690916456,ATRT_vs_MB,HNRNPM,4670,Down
CTBP2,-1.3190487953873564,0.019206073474496467,ATRT_vs_MB,CTBP2,1488,Down
RAD23B,-1.1507533251207853,0.0196168446753514,ATRT_vs_MB,RAD23B,5887,Down
HAGH,-1.2892328978197405,0.0197097802776489,ATRT_vs_MB,HAGH,3029,Down
SBF1,-1.3545239516817809,0.01975569992018161,ATRT_vs_MB,SBF1,6305,Down
OGA,-1.1849793459907048,0.01975569992018161,ATRT_vs_MB,OGA,10724,Down
TONSL,-1.2359042404798792,0.0199095752953798,ATRT_vs_MB,TONSL,4796,Down
KIF22,-1.7332095982144367,0.02016517667266983,ATRT_vs_MB,KIF22,3835,Down
SSTR2,-1.9479375674365897,0.02021641123646846,ATRT_vs_MB,SSTR2,6752,Down
SRSF2,-1.096210222588983,0.02056877804128826,ATRT_vs_MB,SRSF2,6427,Down
FIBP,-1.3589363225078372,0.02058539118241026,ATRT_vs_MB,FIBP,9158,Down
CHMP6,-1.0625187156127431,0.0206918998871228,ATRT_vs_MB,CHMP6,79643,Down
PDE1C,-1.796177287010643,0.020899307870620217,ATRT_vs_MB,PDE1C,5137,Down
STAT5B,-1.3296774679308854,0.020899307870620217,ATRT_vs_MB,STAT5B,6777,Down
CDC5L,-1.1747170345672053,0.020902275236483154,ATRT_vs_MB,CDC5L,988,Down
TSNAX,-1.1680544997566358,0.020902275236483154,ATRT_vs_MB,TSNAX,7257,Down
ZNF428,-1.6215064367920142,0.020916717864430532,ATRT_vs_MB,ZNF428,126299,Down
TERF2,-1.0273491948098616,0.020922819669820146,ATRT_vs_MB,TERF2,7014,Down
RBM14,-1.2391297608320784,0.02117637100894227,ATRT_vs_MB,RBM14,10432,Down
CTBP1,-1.3571877554809504,0.02171003413307969,ATRT_vs_MB,CTBP1,1487,Down
DCTPP1,-1.6371124906713241,0.02171340280132522,ATRT_vs_MB,DCTPP1,79077,Down
MCM2,-1.2260580595424884,0.021742819336774133,ATRT_vs_MB,MCM2,4171,Down
MCM6,-1.2063629810708782,0.02194015115963325,ATRT_vs_MB,MCM6,4175,Down
PEX5L,-2.270078450378051,0.02217288525767776,ATRT_vs_MB,PEX5L,51555,Down
PANX1,-1.4511318845795849,0.02217288525767776,ATRT_vs_MB,PANX1,24145,Down
FUS,-1.1290302646023669,0.022747676647065382,ATRT_vs_MB,FUS,2521,Down
DCTN2,-1.528370569074692,0.02348676034736663,ATRT_vs_MB,DCTN2,10540,Down
NOVA2,-1.311980454929305,0.02351261743368427,ATRT_vs_MB,NOVA2,4858,Down
NOSIP,-1.1186062493625677,0.023553804368166183,ATRT_vs_MB,NOSIP,51070,Down
CDK5,-1.4483823216422849,0.023721940663917605,ATRT_vs_MB,CDK5,1020,Down
KHDRBS1,-1.087649623700031,0.02372568934548493,ATRT_vs_MB,KHDRBS1,10657,Down
TP53BP1,-1.370538679089023,0.02377523351211077,ATRT_vs_MB,TP53BP1,7158,Down
SMC3,-1.2250965195129169,0.024024367194794328,ATRT_vs_MB,SMC3,9126,Down
GNG4,-1.437089206526256,0.0243505583938768,ATRT_vs_MB,GNG4,2786,Down
MAD2L1,-1.2878168405955108,0.02448781974924857,ATRT_vs_MB,MAD2L1,4085,Down
SAFB,-1.1568755213308997,0.024612407800805487,ATRT_vs_MB,SAFB,6294,Down
LRCH1,-1.125258402747935,0.024752718891078097,ATRT_vs_MB,LRCH1,23143,Down
NFIX,-1.7492131768082793,0.024780852858504416,ATRT_vs_MB,NFIX,4784,Down
RBM4,-1.0251616282016052,0.024926441599563132,ATRT_vs_MB,RBM4,5936,Down
STRBP,-1.1457786562964927,0.024938389964944435,ATRT_vs_MB,STRBP,55342,Down
HNRNPA3,-1.0090310418358719,0.025441418181566696,ATRT_vs_MB,HNRNPA3,220988,Down
KIFAP3,-1.335918252459333,0.025781437521491424,ATRT_vs_MB,KIFAP3,22920,Down
PRR36,-1.4939783087022072,0.02607147289569932,ATRT_vs_MB,PRR36,80164,Down
BRSK1,-1.4050799959163882,0.026418822477398955,ATRT_vs_MB,BRSK1,84446,Down
ADD2,-1.9410246832578544,0.026461975506886233,ATRT_vs_MB,ADD2,119,Down
HMGN1,-1.3547124236022157,0.026533043523082032,ATRT_vs_MB,HMGN1,3150,Down
SGTA,-1.7523568583105238,0.026720678502595803,ATRT_vs_MB,SGTA,6449,Down
ZEB1,-1.0164716822889766,0.026720678502595803,ATRT_vs_MB,ZEB1,6935,Down
NAPA,-1.2305114310823946,0.026836620662973796,ATRT_vs_MB,NAPA,8775,Down
PRPF3,-1.0184366618338139,0.02722282968175276,ATRT_vs_MB,PRPF3,9129,Down
U2AF2,-1.0912056920294368,0.027259812990536307,ATRT_vs_MB,U2AF2,11338,Down
PSMD10,-1.261448690086599,0.027358437519444865,ATRT_vs_MB,PSMD10,5716,Down
DNMT1,-1.0963166330450989,0.027377806167683007,ATRT_vs_MB,DNMT1,1786,Down
SDSL,-1.4707648151249764,0.027467249123558083,ATRT_vs_MB,SDSL,113675,Down
CARHSP1,-1.8893684517887692,0.027983231119308394,ATRT_vs_MB,CARHSP1,23589,Down
SMPD3,-1.5041229109202554,0.02810208824918369,ATRT_vs_MB,SMPD3,55512,Down
ERC1,-1.1232704537691696,0.029097029702009367,ATRT_vs_MB,ERC1,23085,Down
LANCL2,-1.5277476140997557,0.0295443504462633,ATRT_vs_MB,LANCL2,55915,Down
SART3,-1.0602968151025678,0.02975915521923466,ATRT_vs_MB,SART3,9733,Down
CFAP20,-1.0958736593401106,0.029853375121607257,ATRT_vs_MB,CFAP20,29105,Down
ACSS3,-1.6022381064358662,0.030112266184644267,ATRT_vs_MB,ACSS3,79611,Down
PPP1R14B,-1.2772771980394886,0.030575511062259055,ATRT_vs_MB,PPP1R14B,26472,Down
PIN1,-1.4354271335313982,0.0309354854549167,ATRT_vs_MB,PIN1,5300,Down
DCAF11,-1.4981762979281523,0.0313862797250645,ATRT_vs_MB,DCAF11,80344,Down
AMER2,-1.87208137796436,0.03179159334437361,ATRT_vs_MB,AMER2,219287,Down
DPYSL2,-1.7718745839939736,0.032717753285283466,ATRT_vs_MB,DPYSL2,1808,Down
PIP4K2A,-1.4337790391441274,0.03280466630750764,ATRT_vs_MB,PIP4K2A,5305,Down
FKBP4,-1.0481598755626784,0.032824725389792586,ATRT_vs_MB,FKBP4,2288,Down
PPP2R5B,-1.115551038246874,0.03291150731596771,ATRT_vs_MB,PPP2R5B,5526,Down
GNAQ,-1.3152332786071774,0.03296596755963938,ATRT_vs_MB,GNAQ,2776,Down
SVIL,-1.2419704193675578,0.03298550578848497,ATRT_vs_MB,SVIL,6840,Down
SIRPA,-2.1343573963654983,0.03342101826688225,ATRT_vs_MB,SIRPA,140885,Down
NDRG2,-2.4880865929848426,0.03342458377090766,ATRT_vs_MB,NDRG2,57447,Down
GGT5,-2.468493881837375,0.03362331527201784,ATRT_vs_MB,GGT5,2687,Down
DDX51,-1.046429871070437,0.03362331527201784,ATRT_vs_MB,DDX51,317781,Down
FNBP1L,-1.2319747667224554,0.03370855264511269,ATRT_vs_MB,FNBP1L,54874,Down
NASP,-1.1768048075792592,0.03375624363435025,ATRT_vs_MB,NASP,4678,Down
RALA,-1.3073370948987204,0.033906490890566,ATRT_vs_MB,RALA,5898,Down
BCAS2,-1.621023065758763,0.03426258324789646,ATRT_vs_MB,BCAS2,10286,Down
KLHL42,-1.1277549331077488,0.03436774296828192,ATRT_vs_MB,KLHL42,57542,Down
KIFC1,-1.5238630501393864,0.034499621544550496,ATRT_vs_MB,KIFC1,3833,Down
HMGN4,-1.183945991516545,0.03458743083079215,ATRT_vs_MB,HMGN4,10473,Down
SMAD4,-1.319422028947713,0.034612247950471964,ATRT_vs_MB,SMAD4,4089,Down
DYNLL2,-1.4034294433012988,0.03462845194531858,ATRT_vs_MB,DYNLL2,140735,Down
MARK3,-1.1091390864550235,0.034690357156095024,ATRT_vs_MB,MARK3,4140,Down
FSCN1,-2.466388944109948,0.035016930669889174,ATRT_vs_MB,FSCN1,6624,Down
ANTXR2,-1.1739112785524277,0.035016930669889174,ATRT_vs_MB,ANTXR2,118429,Down
VAMP2,-2.4491264691323664,0.03510266977744118,ATRT_vs_MB,VAMP2,6844,Down
TBC1D2B,-1.081459311646988,0.03545938833094129,ATRT_vs_MB,TBC1D2B,23102,Down
ZC2HC1A,-1.076875841363858,0.036077718108291953,ATRT_vs_MB,ZC2HC1A,51101,Down
HNRNPUL2,-1.0211380899506821,0.03716301647660029,ATRT_vs_MB,HNRNPUL2,221092,Down
NUB1,-1.1197802755141701,0.037846478686104634,ATRT_vs_MB,NUB1,51667,Down
EPB41L1,-2.090427201137846,0.03807871333289841,ATRT_vs_MB,EPB41L1,2036,Down
CACNA2D2,-1.4342446281798722,0.038275807162212724,ATRT_vs_MB,CACNA2D2,9254,Down
EPB41L5,-1.2833905835765371,0.03829928646041298,ATRT_vs_MB,EPB41L5,57669,Down
EML6,-1.0710003852354468,0.03829928646041298,ATRT_vs_MB,EML6,400954,Down
MTFR1L,-1.1921094485151436,0.03953524199655471,ATRT_vs_MB,MTFR1L,56181,Down
HMGN5,-1.5232333002154697,0.04092279991286983,ATRT_vs_MB,HMGN5,79366,Down
C1orf52,-1.1837687446582343,0.0409910965780032,ATRT_vs_MB,C1orf52,148423,Down
HNRNPA1,-1.126229132673295,0.04184886550244794,ATRT_vs_MB,HNRNPA1,3178,Down
SRRT,-1.0310321930471318,0.04184886550244794,ATRT_vs_MB,SRRT,51593,Down
SUN2,-1.3802813224511823,0.04258171902427528,ATRT_vs_MB,SUN2,25777,Down
ACSL4,-1.3789219763807914,0.04259965307105012,ATRT_vs_MB,ACSL4,2182,Down
INTS10,-1.0000983608536984,0.04259965307105012,ATRT_vs_MB,INTS10,55174,Down
BLVRA,-1.0380091563242786,0.04265122759171535,ATRT_vs_MB,BLVRA,644,Down
SNX30,-1.239504036759282,0.042684392829660744,ATRT_vs_MB,SNX30,401548,Down
NEDD4L,-1.5529738776451403,0.043759043398088525,ATRT_vs_MB,NEDD4L,23327,Down
SRC,-1.4710150490166818,0.04427272472267791,ATRT_vs_MB,SRC,6714,Down
FBLN5,-2.637306193154174,0.045367959725755795,ATRT_vs_MB,FBLN5,10516,Down
HECW2,-1.24161733961391,0.04595942553337178,ATRT_vs_MB,HECW2,57520,Down
ANGEL2,-1.0466783453489263,0.047458328627774375,ATRT_vs_MB,ANGEL2,90806,Down
ATP4A,-1.4948553618501492,0.047622882147150956,ATRT_vs_MB,ATP4A,495,Down
ALDH2,-1.303926201545945,0.047622882147150956,ATRT_vs_MB,ALDH2,217,Down
SEPTIN6,-1.3825268766152163,0.048708713344040935,ATRT_vs_MB,SEPTIN6,23157,Down
YWHAG,-1.3504678690271454,0.04880757075579332,ATRT_vs_MB,YWHAG,7532,Down
CADPS,-1.8023591480580912,0.048830813808894674,ATRT_vs_MB,CADPS,8618,Down
ATL2,-1.1393281534516717,0.048999957736251466,ATRT_vs_MB,ATL2,64225,Down
PAFAH1B2,-1.211370500263346,0.0490280947762304,ATRT_vs_MB,PAFAH1B2,5049,Down
MEPCE,-1.0888004716326662,0.049110443243934786,ATRT_vs_MB,MEPCE,56257,Down
CLPTM1L,-1.3431655738887756,0.04952512779109315,ATRT_vs_MB,CLPTM1L,81037,Down
CMAS,-1.1487446550930542,0.04952512779109315,ATRT_vs_MB,CMAS,55907,Down
ZNF837,-1.439301526369757,0.04997540750318681,ATRT_vs_MB,ZNF837,116412,Down
