Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
DTD1,1.0858795470266427e-61,1.9343437117441624,-1.9343437117441624,2.717717466197873e-5
GNA11,1.2011975399763887e-60,2.1945377754653954,-2.0767377438645553,2.788036375285808e-5
ARPC5L,9.009500205363837e-65,1.6320064505493797,-1.6320064505493797,2.788036375285808e-5
PHKB,1.7869423924748059e-56,2.5716743944191833,-2.5716743944191833,2.943575601513261e-5
GNA13,2.7283414382178478e-58,2.4440773778213227,-2.4440773778213227,3.075775938079465e-5
CCDC22,3.753496244355653e-65,1.4265290918165476,-1.4265290918165476,3.111567768919493e-5
SERPINH1,1.136785075093059e-51,3.8273619311347957,3.8273619311347957,3.15185138164712e-5
DDX10,1.8212144259526544e-60,1.7754362001029484,1.7547469949366317,3.225114977065047e-5
RDX,1.3483446994681917e-64,1.9479046911273805,-1.609219778135408,3.265359066723458e-5
KIF4A,6.35808627677419e-60,2.6195750517288303,1.6694338673333888,3.310296157065749e-5
DHX8,1.0859686201736367e-64,2.574909295582046,1.1953380784246512,3.311418908934829e-5
FNDC3B,7.806016650617331e-57,2.5809868484486813,2.2422548013454744,3.4450667630857795e-5
HK2,4.399664788759168e-59,2.0524890321300973,2.0524890321300973,3.4450667630857795e-5
DDX39A,5.228521364151065e-64,2.263529993023319,1.571082469456183,3.4450667630857795e-5
GPM6A,8.392860992636898e-48,4.831764755020231,-4.831764755020231,3.452707142769406e-5
SRD5A3,3.2137175685012536e-58,1.8643180603860259,1.8643180603860259,3.514014685628159e-5
PTPRA,1.3613242592316606e-60,2.2619648038428757,-1.9286727053993538,3.91253138124244e-5
RTN1,8.046916142471753e-51,3.778572252215703,-3.778572252215703,3.949360052226359e-5
CHST14,2.8203820417315005e-61,1.7356284781720959,1.7356284781720959,3.949360052226359e-5
CRIP2,5.0280457545592825e-57,3.000193625183787,-2.678679356349498,4.124834969548783e-5
CDKN1B,1.607953821276324e-51,3.0174831342313215,-3.0174831342313215,4.1436182291378946e-5
NOL11,6.741897177934667e-54,2.606940214767306,2.606940214767306,4.1436182291378946e-5
PCYT2,9.891277916928442e-58,2.3160661459521457,-2.3160661459521457,4.1436182291378946e-5
CNDP2,7.053585895443017e-60,2.3068425932977092,-2.3068425932977092,4.1747347504438404e-5
TRIM47,3.3721181334834405e-55,2.726127856742295,-2.726127856742295,4.180352187605322e-5
FN3KRP,1.2695751482763935e-63,1.6213615343261694,-1.6213615343261694,4.180352187605322e-5
MAN1A2,1.174166757895089e-59,1.8643963367162186,1.803187266182622,4.197678478691263e-5
GNB2,1.4677547121505422e-58,2.5984945522807976,-2.5984945522807976,4.3821503983214604e-5
CAB39,1.2495273987916407e-66,1.299724956209424,-1.299724956209424,4.3821503983214604e-5
ARL8B,4.7734547127129114e-67,1.3585625741150125,-1.3320396879299956,4.40770745806963e-5
LHPP,9.260055038407434e-53,3.4326739957850805,-3.4326739957850805,4.437061374750344e-5
VPS26B,7.310140256520175e-63,1.685272338950007,-1.685272338950007,4.437061374750344e-5
PEPD,4.199172844068271e-64,1.645214192790469,-1.640051440567504,4.505261399847225e-5
BPNT1,7.404904882755006e-64,1.6182138155087777,-1.6182138155087777,4.505261399847225e-5
UTP4,6.973561557042049e-59,1.9710038834380903,1.9710038834380903,4.6233895135432136e-5
RAC1,5.9887572215979084e-65,1.6198680125991451,-1.6198680125991451,4.676853978760987e-5
DBNL,6.351925870561726e-67,1.262167820605569,-1.262167820605569,4.713213707350993e-5
TCIRG1,3.871942353928944e-55,2.5713881703668946,2.352599586328509,4.8858208097986893e-5
FMNL2,4.102313628479374e-56,2.4945714448169944,-2.4945714448169944,4.9276226642153545e-5
MTCH1,3.31849238308797e-62,1.8463652911354842,-1.790656027170293,5.254426336614353e-5
PAFAH1B1,1.0859184610082831e-66,1.3216052978629165,-1.3216052978629165,5.5539274045971156e-5
MOV10,1.5821138797790306e-58,2.156662449808742,2.037876134470409,5.6791380834826205e-5
PAK1IP1,3.2756051011864476e-58,1.9213250771882642,1.9213250771882642,5.88502880627293e-5
LLGL1,5.76723868502733e-54,2.973239640532924,-2.973239640532924,5.9107730604031153e-5
FSTL1,8.942757771348783e-58,2.1253746641916997,2.1253746641916997,6.194332595675327e-5
PPP2CB,2.4392241992676383e-60,1.9979845800537674,-1.9979845800537674,6.194332595675327e-5
NUDT15,9.397939310822904e-59,1.7580737489801201,1.7580737489801201,6.194332595675327e-5
ACO1,4.139816947025973e-65,1.4889896472801283,-1.4889896472801283,6.249408618427726e-5
CAPZA2,2.168153419931369e-68,1.2132884008875813,-1.2132884008875813,6.315859813724975e-5
SSRP1,3.1839698794223255e-62,2.5230988904711964,1.7733206095855572,6.429059533936323e-5
RFTN1,8.199081402896371e-60,2.0750513575507554,-1.978474748122892,6.663980231096801e-5
SORL1,1.447247280050993e-57,2.2538659704784614,-2.2538659704784614,6.730855262114974e-5
ARHGAP5,5.086854326634752e-62,1.8986103425527325,-1.5929966924400887,6.771085773842417e-5
DCAF13,1.2322183500333338e-53,2.3875069302135756,2.3875069302135756,6.793177570431904e-5
CD59,1.1734335074759261e-52,3.3892984845091156,-3.3892984845091156,7.085016221187166e-5
FHIT,4.462289924383643e-60,1.8827369244312742,-1.8827369244312742,7.336103543707506e-5
ARPC1A,2.1229812256729407e-65,1.4400618657032709,-1.4400618657032709,7.336103543707506e-5
SLC30A7,4.719118226506268e-60,1.8410654840730167,1.840146204019348,7.355883966246433e-5
HGS,2.5019912096712475e-65,1.365341132752846,-1.365341132752846,7.750799746066023e-5
NOC4L,7.552637103726215e-59,1.952563881757765,1.8356419724373296,7.809425211740623e-5
PDS5A,1.3637506412035926e-65,2.075977154610719,1.2338665752870135,8.141108946176875e-5
CAMK2G,1.0778147863770582e-52,3.1849498163466023,-3.1849498163466023,8.183215169350948e-5
PPP3CA,6.665426321436536e-54,2.9749806485003845,-2.9749806485003845,8.213707126932158e-5
GCFC2,2.9487059507902216e-57,1.997700308533112,1.997700308533112,8.213707126932158e-5
GALNT10,5.090269941872442e-53,2.5244627660113714,2.523338510753721,8.255493237120805e-5
MAP3K3,8.501629525621496e-63,1.7859978085477728,-1.7859978085477728,8.255493237120805e-5
EIF4A2,2.8484441079151753e-63,1.6783938796084392,-1.6783938796084392,8.255493237120805e-5
EI24,6.147325924655807e-59,1.8005447435696418,1.8005447435696418,8.308121789060958e-5
SIRT2,4.8217919544709895e-54,2.8711954844827403,-2.8711954844827403,8.312373046629267e-5
CCNH,3.7483916400552756e-61,1.571616601548751,1.571616601548751,8.479098554821832e-5
AQP4,2.3378196262310655e-44,5.916652942185138,-5.916652942185138,8.772050223992125e-5
MAP1A,2.7179879814149926e-54,2.7116295267420334,-2.7116295267420334,8.948682890673774e-5
NASP,7.874604373686746e-60,3.1159716133224755,1.9391668057432163,9.202873690009572e-5
PARK7,4.993849570785862e-66,1.4739274507795095,-1.4739274507795095,9.265351381087844e-5
QSOX2,5.467056782424675e-60,1.7242508344104728,1.7242508344104728,9.811335559746643e-5
ACYP2,8.080992882249924e-49,4.132850391480545,-4.128167885003776,9.919854241331604e-5
TOR1B,1.9678888679508758e-58,1.883408649418623,1.883408649418623,1.0092009439973627e-4
WASL,3.481557826986823e-63,1.4676181436630173,-1.4676181436630173,1.0094121772956395e-4
GASK1B,6.406879082694502e-54,2.191065033388014,2.191065033388014,1.0269906180629751e-4
RTN3,2.1314218237526524e-61,1.9320342419963126,-1.9320342419963126,1.0269906180629751e-4
CNN2,1.479509505515892e-57,2.4684285782948336,2.180663073933623,1.0270471755719969e-4
ISG20,4.7502898672556264e-54,2.5745464245632412,2.1734919181192893,1.0270471755719969e-4
EHBP1,9.173635241470876e-58,1.900807618292486,-1.900807618292486,1.0270471755719969e-4
MCM2,2.582993909477488e-60,3.0925660646705815,1.8665080051280931,1.0270471755719969e-4
EMG1,6.740241943864551e-56,2.118683134734077,2.118683134734077,1.0300020492228908e-4
