Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
DLG3,4.075227660240292e-54,1.5024793947498551,1.4914059186912105,0.00653067432651744
ANK2,7.19944569789805e-51,3.5112871553539833,-1.9613126771232707,0.0066313554156936716
HDHD2,3.603168944348307e-60,2.9034270644135205,-1.1543920022009075,0.006637539566887752
FSD1L,3.6569725705264094e-56,1.7934386268089746,-1.3323966023151534,0.006652260153841137
PFKP,3.6841956475784984e-51,2.564805363828839,-1.984136885503922,0.006726619896079251
DPYSL2,1.6508040662305525e-56,3.947590208825531,-1.6125364010331005,0.00686001074846779
ATP2A3,1.3868260333802725e-53,1.4108325891968043,1.4108325891968043,0.006891322106467577
CLDN5,1.5577048457898515e-57,1.602119955693201,-1.1682097044792172,0.006975556287300304
CPSF6,8.4543369747552e-61,1.926591145376328,1.0289219371268814,0.006991566416146039
ANXA4,2.2797403006114612e-54,2.015203091158856,-1.6298209494948175,0.007041432093131732
EXOSC1,4.284419855380916e-58,1.10822457580975,1.10822457580975,0.007055039723090892
CBX5,4.988066990445896e-60,1.8261380553710644,1.0768150913070507,0.007076676773164521
DMAC2L,2.282874215234066e-57,1.4261230664244735,-1.2357977455191858,0.007134278803141693
CD151,2.7280316151938853e-60,1.7394064464247236,-1.0744792906719738,0.007164187433188775
MTSS2,1.3821327658917632e-54,2.4135295969306334,-1.458848109832811,0.007377614199710021
LAMB1,2.0909484699360633e-50,1.9519494316518475,1.9519494316518475,0.007399734509060902
AGAP3,1.3771961202081883e-54,2.8822227536754603,1.385997016358882,0.007473864586001336
GFRA2,2.7861615374672e-54,1.429401077903485,-1.3928126293767882,0.007483617991060497
NRBP2,1.7623288556024455e-57,2.012631910836607,-1.198741053265742,0.007537636151147328
RUFY3,1.4582192851415678e-53,2.9417762865041936,1.6391324447771893,0.0075829529573382135
SNX18,7.380835708852974e-57,1.3859677153051493,-1.2619849936030327,0.007613544907717832
MFAP2,3.81599338480856e-59,1.1476959966650995,1.1476959966650995,0.007719776889859093
POLR1B,2.449064006163022e-50,2.5709745856705517,1.5201076134160907,0.007792137758953179
SLC16A1,2.0232429019175393e-56,1.4569295307831034,-1.3608528135786955,0.00783348043847992
TRAPPC12,3.926898364715237e-58,1.1525737662440392,1.0607743064647295,0.007834919871297334
RECQL,2.3768998963248142e-60,1.199468602058193,1.027262979883357,0.00787127036643424
LIMCH1,5.865669470636093e-53,1.8428983974137978,-1.547259866255981,0.007895051948546495
CYB5R1,6.394512847588438e-53,2.1680894005176334,-1.725956472029356,0.007900127073419591
SLC25A15,2.5002653533259303e-55,1.9966716263754805,1.1512054535858454,0.008058026582651189
FAM169A,7.605346572587125e-58,1.252999117858483,-1.1199617265043251,0.008111893861447866
PMS2,1.0021043505163625e-52,2.0652125988641785,1.265305816343858,0.008153187067385255
RPP30,1.0021237396612139e-56,1.4430037398757705,1.1188661231704415,0.008160514721114398
PLIN3,3.982858543517973e-58,1.749474870186173,-1.2443236229472063,0.008239153801785044
MYO1E,5.344479968303886e-59,1.0361374457210424,-1.0361374457210424,0.008291135705967971
