Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
KIF2A,5.765718941205676e-61,1.6043733682467085,-1.5344583249213102,0.0029980753035143094
MED24,5.038877747005769e-63,1.4824432758390564,-1.0914203538218352,0.003001177760909026
ZNF579,2.3089587087318864e-61,2.0838383889877043,-1.2652738932604244,0.0030645234955171763
XRCC6,4.1859636520390137e-66,1.6185137478206855,-1.1497473023496916,0.0030645234955171763
EHMT2,3.6841956475784984e-51,3.2486272844188555,-2.071500520103065,0.0030675721935723714
TFAM,2.8219687410959377e-64,1.2507659425046924,-1.2507659425046924,0.003091744987458324
NCBP1,4.9500615314778684e-64,1.9800914982658853,-1.2085588233318276,0.003150190851904538
WDR75,7.879704999738405e-49,3.6320576670914164,2.4865695967920054,0.0032702678811379637
SHC1,6.428292369983394e-60,1.4813723334055027,1.4813723334055027,0.003278192935924822
CDK6,8.789784937780299e-54,2.549308979941994,-2.3872894672451253,0.0032784094450496654
PLOD3,1.221625958893225e-56,1.9457274637414237,1.9457274637414237,0.0032899668362851185
IDE,1.936524503991069e-63,1.282166892957921,1.282166892957921,0.003343201873985256
LNPK,5.707712304140826e-63,1.2931461884388646,-1.2931461884388646,0.0033924704988141695
BCLAF1,1.0027888148649587e-59,2.047427846958996,-1.634189405388156,0.0034377725132852103
MYL6B,1.014847193002315e-57,1.7979103280918274,-1.7979103280918274,0.00358856506611985
TRIR,1.8730277000393066e-63,1.557001024770912,-1.1505543856445328,0.00358856506611985
POLDIP3,2.860410820760216e-58,2.2922413923533718,-1.7081003112961035,0.0036477817177486163
LMNB2,1.1135926661157803e-63,1.3303575163668206,-1.3303575163668206,0.0036477817177486163
KHDRBS2,4.666323557161811e-52,2.5967714379661295,-2.276407729260125,0.0036521796021856904
UBE3A,6.942945130544309e-62,1.597143302696015,-1.3180483294668477,0.0036521796021856904
MYO6,6.06668752021375e-58,2.4034670619169027,-1.7841524760130199,0.0036639934975927165
IGFBPL1,2.0624621837671138e-54,3.4329070891832245,-2.0127117537669044,0.0036650164229295387
RHOB,6.552406520113769e-52,3.9709103012455174,-2.7122235834632917,0.0036693653736790187
UNC119,1.4280432507284955e-61,1.3774032938799508,-1.3774032938799508,0.00368234163522842
DBR1,4.917527052527227e-65,1.8246307285970147,-1.0251766226833645,0.00368234163522842
SYNGR2,8.512435672404079e-55,2.044565390439786,2.044565390439786,0.0037226384809411852
HNRNPAB,4.854417875941845e-61,2.5407248995983025,-1.5416464109808565,0.003800720934487505
CPOX,4.231476835959439e-59,2.148270211380609,1.624757675146423,0.0038598052139472375
PRCC,4.138565982403471e-59,2.136562904834289,-1.408426878792703,0.0038644575742256973
CYB5R2,3.964265662340615e-58,2.1412143132421484,1.788020955134762,0.003943726590264396
CCDC124,1.2221118324213356e-64,1.1488817364138306,-1.1488817364138306,0.00395197562847538
WDR70,2.1148238171020415e-62,1.943106788163771,-1.106239079170816,0.0039962518917442715
GTF3C5,2.1450829199801736e-63,1.5182775220908553,-1.1603034422227445,0.004008399790635572
ATP2B1,1.1947888184466899e-53,2.3889512476912067,-2.3889512476912067,0.004048382066776531
NCBP2,9.934161974814859e-64,1.3109764831504762,-1.2095551394003827,0.004048382066776531
GTF3C1,7.204505773511317e-65,1.5144889519524014,-1.0266095954203074,0.004048382066776531
H1-2,1.1333278846369133e-55,2.2798074521492033,-2.130207585638953,0.004100869437946677
SRSF4,2.97200658429627e-63,1.202478033581123,-1.202478033581123,0.004100869437946677
LIG1,4.047609970246366e-62,2.2172696580499185,-1.1778096491763073,0.004100869437946677
GATAD2A,2.5365961500138975e-60,1.3546102636524964,-1.3546102636524964,0.004136081454192157
UBXN1,1.3140313697006393e-64,1.124056756330642,-1.124056756330642,0.004146377207929221
METTL17,3.585303086750985e-49,3.3637074798861004,2.1884003981894136,0.004201037672760653
NMNAT1,9.098541693256042e-57,1.6282616918229245,1.5791829459519668,0.004264534320145786
PIP5K1C,8.424576346329884e-56,3.037738882527808,-1.9441454543740129,0.0043172606693916695
PURB,1.429439321087555e-61,1.5981780043916984,-1.4199348170421118,0.0043554669099549305
DPYSL4,1.3891554121484166e-49,3.095852578259599,-3.095852578259599,0.004402648811885196
ACYP1,4.897266224674652e-56,2.083324339323301,-2.083324339323301,0.004402648811885196
TUBB3,3.7311223440447586e-47,3.861783812404166,-3.861783812404166,0.0044331750552416265
EIF4A2,2.8484441079151753e-63,1.6783938796084392,-1.33846970097931,0.0044331750552416265
MAP4K5,1.4213989533858474e-61,1.1770102679986785,-1.1770102679986785,0.004436058653873298
NUP62,1.50184036721213e-58,1.579004486698505,-1.579004486698505,0.004551725730621857
TSG101,9.830993014916075e-65,1.1503395174324744,-1.1503395174324744,0.0045890173065763025
SFPQ,7.209616705214631e-64,1.6857431037606823,-1.2800182748433535,0.004616491754446981
NELFE,1.1966558416422322e-60,1.853568004100481,-1.350930992232481,0.004622294417207164
PNN,2.225729456521401e-64,1.5878227282910657,-1.111521570446822,0.0046401535609499785
TCIRG1,3.871942353928944e-55,2.5713881703668946,1.7976421395360411,0.00464048047571744
GPM6A,8.392860992636898e-48,4.831764755020231,-3.595307212047846,0.004667251947234235
IK,3.4057926997701387e-62,1.9165828407644234,-1.262147848628171,0.004731971008449553
FLNB,1.4784077525804499e-55,2.0998684082309147,2.0998684082309147,0.00476101401749419
HEXB,3.687329436503396e-55,2.1228393809683013,2.1228393809683013,0.0050194681338659045
DHX38,1.3382070813967938e-62,1.1522881374126506,-1.1522881374126506,0.005073515629183855
LUC7L2,5.961842175408947e-62,1.6792763307257133,-1.3584141187611962,0.005091953884483665
TUBB2B,5.985109407451281e-51,3.272172743431984,-3.0328435252198354,0.005106962066497822
DAP,8.438127462326721e-59,1.5519163713670885,-1.3767074477457335,0.005173553598516995
PMS2,1.0021043505163625e-52,2.0652125988641785,-1.8369093907700673,0.005203819481771421
DCAF16,3.1111831497659176e-57,1.4578003544146725,-1.4072430950352626,0.005222197749477991
ZMYM3,2.6859904449009884e-63,1.4085578307720006,-1.05979360987671,0.005247566922355991
ITM2C,2.730179976018383e-57,3.9303602662592816,-1.8290741989980894,0.005249572717183856
GPSM1,1.2133285907967324e-58,1.606493905920999,-1.5306231463206181,0.005296345462349733
ZNF207,5.614330692405654e-64,1.9215785719757967,-1.1710602500752714,0.005296345462349733
SPTLC2,4.7486762849455414e-58,2.1132843819561984,1.5412364132386323,0.00533776782918563
LUC7L3,2.3841929111419734e-63,1.7957710113250727,-1.1656102610012482,0.005381581959899809
NIPBL,1.886603009260784e-58,1.8023552271101728,-1.4831941219069122,0.005390055419769718
CHERP,7.631017926872844e-64,1.5558559337899602,-1.100126738857952,0.005403098861053676
XRCC5,7.49824016169614e-66,1.6024395872875452,-1.1055371512013998,0.005491493773175144
EHBP1,9.173635241470876e-58,1.900807618292486,-1.5049353992823775,0.005493920945644963
UBTD2,2.7275338087765093e-58,1.3236320636376036,-1.3236320636376036,0.005493920945644963
PAN2,6.110824635032495e-60,1.2584652569243886,-1.2082458456175296,0.005493920945644963
MAU2,2.0535851867708052e-61,1.3404560107026313,-1.2075177991439183,0.005493920945644963
SRSF1,8.312206266963202e-63,1.8675826573807903,-1.377477255804532,0.005536378242705645
PPM1G,8.060340649500812e-64,2.066731654542039,-1.144099450695304,0.005536378242705645
B3GAT3,5.387801060551748e-56,1.8229723878817516,1.8229723878817516,0.0056376973971859045
GNA11,1.2011975399763887e-60,2.1945377754653954,-1.486284186417837,0.005762459527380361
RDH10,8.017245821346654e-56,1.9119193866085986,1.9119193866085986,0.005799958108395173
MCM7,2.3612295385996754e-61,2.9658266923783927,-1.3505776939156497,0.005801248196422903
RALGAPB,7.22927743197522e-64,1.057912403746915,-1.057912403746915,0.00593722399948762
B4GALT7,3.3877501571563275e-63,1.2555588658582266,1.0165525319692286,0.005968717606217856
UBE2F,1.333006665331113e-61,1.6958266801257658,-1.170234905330986,0.005978229052164957
TCOF1,4.478046736890292e-59,1.57616373690756,-1.4248724730634414,0.006000959962247421
SLC25A19,1.324537070995327e-51,3.2980646091483266,1.98314835239999,0.006035679404008259
AKAP9,1.9475265711352436e-61,1.3525798064599641,-1.1958975533809628,0.006106438387746421
