Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
IFT88,2.3632299850714395e-54,1.627325854901823,1.2366037636384242,0.0025387535741411473
TRA2A,3.51097574091242e-59,2.110015221590835,1.1076762959545299,0.0025387535741411473
HMGN1,1.3976750860542954e-57,1.4835276722392337,1.1580515894889878,0.0025965873089848946
TBXAS1,2.6357626888792298e-55,1.3604580708470593,-1.3604580708470593,0.002603360730046095
ACAT2,7.359217817795249e-60,1.0972079480690056,-1.0972079480690056,0.0026356947184878418
TNS3,3.817344764859531e-50,2.1825421118807427,-1.9396819418775841,0.0027021207796465952
C4B,5.718331100175629e-56,1.6855144108627016,-1.447294743668575,0.002787592679177775
NFIB,1.2686431360613582e-53,2.8965957845862427,1.5327546121525906,0.0028404512739877304
SYNJ1,2.5286565759271904e-55,1.9433851586521058,-1.3759100369754051,0.0028477691045591057
PIK3CA,1.187244139047523e-58,1.4113192625193278,-1.0008975730921605,0.0028814319298222577
PCNP,5.16599054777658e-58,1.6269223157272492,1.1103948660876455,0.002975934559527423
FCGRT,1.4777865958676616e-50,2.2162503530029305,-1.7833131074877286,0.003007008510017346
PADI2,1.0181190881076237e-45,3.4745832146949525,-2.611250952773535,0.0030149778254955103
TUBB4B,3.1505489626117935e-57,2.6658078945401193,1.4789615683360857,0.0030149778254955103
LIMS1,1.36132964320884e-57,1.1679197710262734,-1.1679197710262734,0.0030149778254955103
PITPNB,1.5327366897763671e-59,1.2614051660603707,-1.0188906473065025,0.003048946927464121
PCDH9,4.850085216243396e-53,1.4741603944392097,-1.4741603944392097,0.0030598005516926465
HVCN1,1.8681445290223851e-56,1.2488611550424373,-1.2488611550424373,0.003118710771177634
SLIT2,6.227267349547378e-58,1.0621245204531036,1.0621245204531036,0.003118710771177634
F11R,9.35896431438577e-56,1.9966314156396443,1.2977637699194169,0.003138848283305485
MNDA,1.2362678150181266e-52,1.5743836346909532,-1.5743836346909532,0.0032477227694348394
ITGA3,3.748551837168742e-54,2.0135667237884043,-1.424346363823485,0.003257613833974528
RENBP,1.6799659525449555e-54,1.400679072261859,-1.400679072261859,0.003257613833974528
OSCP1,5.560994351012019e-55,2.3391372866339104,1.2798003295573928,0.003257613833974528
ATP1B2,2.2344073866633226e-55,3.4837680038222665,-1.466215418252247,0.0033151318001060394
PGM2,4.0996052352562115e-58,1.1662312864368793,-1.1662312864368793,0.0033378513494226065
ACYP2,8.080992882249924e-49,4.132850391480545,-2.1702912718692033,0.0033426273197128304
PSMG1,2.783935778751568e-56,1.1664925979237388,1.1664925979237388,0.003385325301457466
SCD5,9.903286679964171e-55,4.6683108822463915,-1.438195595412683,0.003428798671672358
GFAP,8.75908348424035e-47,6.071769947660581,-2.860844277752342,0.0034739817363203455
ERH,4.977295527406905e-55,1.8863571252029914,1.3345693503973202,0.0034927499073956164
