ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Contrast,Regulation,Database
GO:0016706,2-oxoglutarate-dependent dioxygenase activity,11/423,24/5624,0.4583333333333333,6.093774625689519,7.131192033537301,3.9034164966373823e-7,2.480443755590482e-5,2.1814308459676856e-5,10536/5351/64175/5033/8974/54665/79697/55239/5034/5352/8985,11,ATRT_vs_Glial,Up,GO_MF
GO:0140097,"catalytic activity, acting on DNA",23/423,99/5624,0.23232323232323232,3.088855457649784,5.979579493707462,7.080504105153024e-7,4.124393641251637e-5,3.6272056117626016e-5,56916/8091/2071/2956/5111/4436/4172/4175/23244/3669/4171/5983/4176/2237/5982/4174/56897/5422/4173/3978/9044/5965/1022,23,ATRT_vs_Glial,Up,GO_MF
GO:0031418,L-ascorbic acid binding,8/423,13/5624,0.6153846153846154,8.181851245681033,7.392626179080039,8.82819521799878e-7,4.746852659523959e-5,4.1746283460010425e-5,10536/5351/64175/5033/8974/55239/5352/8985,8,ATRT_vs_Glial,Up,GO_MF
GO:0030515,snoRNA binding,11/423,26/5624,0.4230769230769231,5.62502273140571,6.740543209827989,1.0518513987729029e-6,5.2483121213580845e-5,4.6156377966615786e-5,3669/55813/9188/55272/55720/9790/55127/57647/10885/10607/705,11,ATRT_vs_Glial,Up,GO_MF
GO:0003697,single-stranded DNA binding,18/423,67/5624,0.26865671641791045,3.571927596062242,6.039301895105073,1.2329503940733977e-6,5.2483121213580845e-5,4.6156377966615786e-5,79677/4436/4172/4175/4171/4176/4174/10051/5422/10592/4173/5437/5937/4904/5965/10128/8880/3148,18,ATRT_vs_Glial,Up,GO_MF
GO:0008649,rRNA methyltransferase activity,7/423,10/5624,0.7,9.306855791962175,7.497410075992575,1.2764135345219948e-6,5.2483121213580845e-5,4.6156377966615786e-5,64216/27292/10436/51106/4839/117246/2091,7,ATRT_vs_Glial,Up,GO_MF
GO:0140102,"catalytic activity, acting on a rRNA",7/423,10/5624,0.7,9.306855791962175,7.497410075992575,1.2764135345219948e-6,5.2483121213580845e-5,4.6156377966615786e-5,64216/27292/10436/51106/4839/117246/2091,7,ATRT_vs_Glial,Up,GO_MF
GO:0008094,"ATP-dependent activity, acting on DNA",16/423,56/5624,0.2857142857142857,3.798716649780479,6.002250690003535,1.98912435008865e-6,7.724432892844257e-5,6.793266786267669e-5,56916/2071/2956/4436/4172/4175/4171/5983/4176/5982/4174/56897/4173/9044/5965/1022,16,ATRT_vs_Glial,Up,GO_MF
GO:0042393,histone binding,19/423,77/5624,0.24675324675324675,3.2807098339013234,5.746416670761359,2.545854143956616e-6,9.366063403293024e-5,8.237001773244674e-5,6749/4678/4171/8520/81611/8208/1104/5757/55206/10541/23411/26155/6418/29028/29128/4869/84295/8125/83743,19,ATRT_vs_Glial,Up,GO_MF
GO:0003678,DNA helicase activity,11/423,29/5624,0.3793103448275862,5.043123828156843,6.224819957129347,3.826967089656326e-6,1.337524997834886e-4,1.1762888317680497e-4,2071/4172/4175/4171/5983/4176/5982/4174/56897/4173/5965,11,ATRT_vs_Glial,Up,GO_MF
GO:0031543,peptidyl-proline dioxygenase activity,6/423,8/5624,0.75,9.97163120567376,7.241251898109673,4.300896265937189e-6,1.431584042804807e-4,1.259009232735498e-4,10536/64175/5033/8974/55239/5034,6,ATRT_vs_Glial,Up,GO_MF
GO:0016758,hexosyltransferase activity,16/423,60/5624,0.26666666666666666,3.545468873128448,5.652761390599837,5.3928359258695115e-06,1.7134510509921768e-4,1.5068976941185622e-4,285203/2683/8693/55568/79709/11285/79070/126792/2590/4245/29929/3074/54916/1890/8985/26229,16,ATRT_vs_Glial,Up,GO_MF
GO:0008173,RNA methyltransferase activity,10/423,26/5624,0.38461538461538464,5.113657028550646,5.995274955747216,9.244137441278548e-6,2.8094139441103063e-4,2.470744286364609e-4,64216/27292/10436/81627/55621/51106/4839/117246/4234/2091,10,ATRT_vs_Glial,Up,GO_MF
GO:0019798,procollagen-proline dioxygenase activity,5/423,6/5624,0.8333333333333334,11.0795902285264,7.044309568171885,1.3252623471122672e-5,3.859826585964478e-4,3.3945316259366843e-4,10536/64175/5033/8974/5034,5,ATRT_vs_Glial,Up,GO_MF
GO:0003724,RNA helicase activity,14/423,51/5624,0.27450980392156865,3.649747369396932,5.4207057682079585,1.458742528778856e-5,3.921773183140078e-4,3.449010675331384e-4,1662/1659/10212/4343/23517/11056/9188/57647/9775/54606/51202/64794/1665/55661,14,ATRT_vs_Glial,Up,GO_MF
GO:0008186,"ATP-dependent activity, acting on RNA",14/423,51/5624,0.27450980392156865,3.649747369396932,5.4207057682079585,1.458742528778856e-5,3.921773183140078e-4,3.449010675331384e-4,1662/1659/10212/4343/23517/11056/9188/57647/9775/54606/51202/64794/1665/55661,14,ATRT_vs_Glial,Up,GO_MF
GO:0051213,dioxygenase activity,11/423,33/5624,0.3333333333333333,4.431836091410559,5.638317912570685,1.6237948196591394e-5,4.203824366450883e-4,3.697061109867202e-4,10536/5351/64175/5033/8974/54665/79697/55239/5034/5352/8985,11,ATRT_vs_Glial,Up,GO_MF
GO:0016757,glycosyltransferase activity,18/423,82/5624,0.21951219512195122,2.9185262065386612,4.9905935382229725,2.6738858492025702e-5,6.675165030687845e-4,5.870486225316921e-4,285203/2683/8693/55568/79709/11285/283464/79070/126792/2590/152002/4245/29929/3074/54916/1890/8985/26229,18,ATRT_vs_Glial,Up,GO_MF
GO:0048029,monosaccharide binding,12/423,42/5624,0.2857142857142857,3.798716649780479,5.191578905493441,3.874411729757932e-5,9.338668272761359e-4,8.212909075058555e-4,10536/5351/64175/3099/5033/3998/8974/6515/3482/55239/5352/8985,12,ATRT_vs_Glial,Up,GO_MF
GO:0008378,galactosyltransferase activity,5/423,7/5624,0.7142857142857143,9.4967916244512,6.414496527394699,4.35137282565866e-5,9.81164388753356e-4,8.628868353767938e-4,2683/79709/11285/126792/8985,5,ATRT_vs_Glial,Up,GO_MF
GO:0035250,UDP-galactosyltransferase activity,5/423,7/5624,0.7142857142857143,9.4967916244512,6.414496527394699,4.35137282565866e-5,9.81164388753356e-4,8.628868353767938e-4,2683/79709/11285/126792/8985,5,ATRT_vs_Glial,Up,GO_MF
GO:0003688,DNA replication origin binding,6/423,11/5624,0.5454545454545454,7.252095422308188,5.918821160887519,5.830918907822034e-5,0.0012736913489273755,0.0011201502112394958,4171/4999/4174/5422/23595/83743,6,ATRT_vs_Glial,Up,GO_MF
GO:0043138,3'-5' DNA helicase activity,5/423,8/5624,0.625,8.3096926713948,5.899855301437446,1.0886844824100218e-4,0.0023060316763775916,0.0020280438205022414,2071/4175/4171/4174/5965,5,ATRT_vs_Glial,Up,GO_MF
GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",13/423,55/5624,0.23636363636363636,3.142574683000215,4.55343879379915,1.6000283252129557e-4,0.0032894699980113413,0.0028929304703540744,10536/5351/29785/6713/64175/5033/8974/54665/79697/55239/5034/5352/8985,13,ATRT_vs_Glial,Up,GO_MF
GO:0017111,ribonucleoside triphosphate phosphatase activity,47/423,381/5624,0.12335958005249344,1.6401283172936714,3.6902041846171922,3.9097243161904374e-4,0.007808277991477474,0.006867004513248768,56916/79677/2071/9319/4436/4172/4175/1662/1659/10212/4343/27348/4171/23517/4176/5982/4174/11056/9188/10051/56897/10592/55720/4173/23560/1938/9790/57647/57674/9775/23250/9545/54606/51202/64794/3416/29028/1665/9044/4931/23347/84340/23456/55661/5965/3835/3833,47,ATRT_vs_Glial,Up,GO_MF
GO:0034511,U3 snoRNA binding,5/423,10/5624,0.5,6.6477541371158395,5.097419509233952,4.3140323731944807e-4,0.008214255639944113,0.007224042306644624,3669/55720/9790/57647/10607,5,ATRT_vs_Glial,Up,GO_MF
GO:0004540,RNA nuclease activity,12/423,53/5624,0.22641509433962265,3.010303760203399,4.193183219200286,4.3704038633665877e-4,0.008214255639944113,0.007224042306644624,10799/3669/2237/22894/5394/5393/23016/10556/51010/54464/90459/54973,12,ATRT_vs_Glial,Up,GO_MF
GO:0016896,"RNA exonuclease activity, producing 5'-phosphomonoesters",8/423,26/5624,0.3076923076923077,4.090925622840516,4.5047384475856695,4.465546699826556e-4,0.008214255639944113,0.007224042306644624,3669/22894/5394/5393/23016/51010/54464/90459,8,ATRT_vs_Glial,Up,GO_MF
