ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0140006,histone H3 reader activity,17/829,64/18662,0.265625,5.979606453558504,8.603683055019319,1.6779570875370287e-9,4.8451010902631705e-8,3.819560212419816e-8,TRIM24/YEATS4/H1-2/CBX5/ATRX/CBX2/BRD3/UHRF1/CBX8/LRWD1/SPIN1/MSH6/MORC3/BRD4/DPF2/SGF29/UHRF2,17
GO:0034511,U3 snoRNA binding,8/829,11/18662,0.7272727272727273,16.37197061081259,10.99530659839532,2.148933343717842e-9,5.956843228785858e-8,4.6959848647981485e-8,XRCC5/NHP2/RRP9/SNU13/TBL3/BMS1/TSR1/DHX37,8
GO:0003684,damaged DNA binding,18/829,74/18662,0.24324324324324326,5.475760440778536,8.317616228623127,2.6283165819497238e-9,7.005474581889072e-8,5.522657109440918e-8,HMGB1/PARP1/XRCC6/XRCC5/XRCC1/HMGB2/APEX1/FEN1/PCNA/MSH2/MSH6/NTHL1/CREBBP/SMC6/PARP2/ERCC3/RAD23B/TP53BP1,18
GO:0003727,single-stranded RNA binding,19/829,90/18662,0.2111111111111111,4.752419246749765,7.693709586323499,1.1984960404702431e-8,3.0761398372069574e-7,2.4250270760392055e-7,AQR/HMGB1/HNRNPA1/ELAVL4/POLR2G/KHDRBS2/MCRS1/CBX8/TIA1/HNRNPH1/EXOSC10/JMJD6/DAZAP1/PUS1/MSI1/U2AF2/KHDRBS1/ILF3/STRBP,19
GO:0017116,single-stranded DNA helicase activity,10/829,23/18662,0.43478260869565216,9.787591126029266,9.091906741653796,1.915299444870452e-8,4.740366126054369e-7,3.736994029653251e-7,MCM4/MCM5/MCM7/MCM2/MCM6/MCM3/RFC4/RFC2/RFC5/RFC3,10
GO:0001098,basal transcription machinery binding,15/829,59/18662,0.2542372881355932,5.723252438101858,7.834444117904769,2.9225065241280746e-8,6.750990070735852e-7,5.322038196570073e-7,SCAF4/TCF4/RPRD1A/PCIF1/TBP/FBL/SUPT4H1/GTF2B/WDR43/PAF1/NOP58/BRD4/GTF2F1/ELOF1/CTDP1,15
GO:0001099,basal RNA polymerase II transcription machinery binding,15/829,59/18662,0.2542372881355932,5.723252438101858,7.834444117904769,2.9225065241280746e-8,6.750990070735852e-7,5.322038196570073e-7,SCAF4/TCF4/RPRD1A/PCIF1/TBP/FBL/SUPT4H1/GTF2B/WDR43/PAF1/NOP58/BRD4/GTF2F1/ELOF1/CTDP1,15
GO:0016922,nuclear receptor binding,23/829,139/18662,0.16546762589928057,3.7249177738629364,6.952446496664171,4.774303342406045e-8,1.0672878117056094e-6,8.413797740946477e-7,TRIM24/KDM1A/NCOR1/MED24/PARP1/SMARCA4/PRAME/MED1/MED25/SMARCE1/SIRT1/BRD8/DCAF1/MED14/PCNA/GTF2B/DDX54/DCAF13/ARID1A/DDX5/FKBP4/SNW1/NCOR2,23
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,25/829,167/18662,0.1497005988023952,3.369978980519058,6.632970700566302,9.678757703317674e-8,2.047639947442288e-6,1.6142251579289853e-6,FBLL1/RNMT/NSD2/DNMT1/KMT2A/SETMAR/METTL16/EHMT2/NSUN5/PCIF1/TFB2M/EHMT1/DNMT3A/BUD23/FBL/NOP2/TRMT1L/FTSJ3/EMG1/PRMT1/TRMT1/DIMT1/SETD1A/TP53BP1/MEPCE,25
GO:1990841,promoter-specific chromatin binding,16/829,73/18662,0.2191780821917808,4.93401854024489,7.261098623995194,9.750666416391846e-8,2.047639947442288e-6,1.6142251579289853e-6,ZNF609/KDM1A/DNMT1/TRIM28/MED1/NIPBL/HDAC2/SIRT1/EHMT2/GTF2B/MACROH2A1/DDX5/ERCC3/POLR2A/GTF2F1/ZC3H4,16
