#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DDX56	KRR1	9606.ENSP00000258772	9606.ENSP00000229214	0	0	0	0	0.831	0.430	0	0	0.900
DDX56	RBM19	9606.ENSP00000258772	9606.ENSP00000442053	0	0	0	0	0.916	0.084	0	0	0.919
DDX56	WDR36	9606.ENSP00000258772	9606.ENSP00000423067	0	0	0	0	0.832	0.485	0	0	0.910
DDX56	PUM3	9606.ENSP00000258772	9606.ENSP00000380982	0	0	0	0	0.841	0.527	0	0	0.922
DDX56	NOP2	9606.ENSP00000258772	9606.ENSP00000371858	0	0	0	0	0.850	0.484	0	0	0.919
DDX56	TBL3	9606.ENSP00000258772	9606.ENSP00000454836	0	0	0	0	0.881	0.479	0	0	0.935
DDX56	RBM34	9606.ENSP00000258772	9606.ENSP00000386226	0	0	0	0	0.897	0.267	0	0	0.922
DDX56	NOP58	9606.ENSP00000258772	9606.ENSP00000264279	0	0	0	0	0.823	0.607	0	0	0.927
DDX56	FTSJ3	9606.ENSP00000258772	9606.ENSP00000396673	0	0	0	0	0.942	0.182	0	0	0.951
DDX56	PES1	9606.ENSP00000258772	9606.ENSP00000346725	0	0	0	0	0.950	0.269	0	0	0.962
DDX56	NOC2L	9606.ENSP00000258772	9606.ENSP00000317992	0	0	0	0	0.917	0.583	0	0	0.964
DDX56	GTPBP4	9606.ENSP00000258772	9606.ENSP00000354040	0	0	0	0	0.910	0.707	0	0	0.972
DHFR	TYMS	9606.ENSP00000396308	9606.ENSP00000315644	0	0	0	0	0.857	0	0.978	0	0.996
DHX16	RBM22	9606.ENSP00000365625	9606.ENSP00000199814	0	0	0	0	0.107	0.967	0	0	0.970
DHX16	LSM8	9606.ENSP00000365625	9606.ENSP00000249299	0	0	0	0	0.062	0	0.900	0	0.902
DHX16	LSM7	9606.ENSP00000365625	9606.ENSP00000252622	0	0	0	0	0.081	0	0.900	0	0.904
DHX16	PRPF6	9606.ENSP00000365625	9606.ENSP00000266079	0	0	0	0	0.126	0.289	0.900	0	0.932
DHX16	DHX38	9606.ENSP00000365625	9606.ENSP00000268482	0	0	0	0.883	0.158	0.994	0.400	0	0.996
DHX16	SART1	9606.ENSP00000365625	9606.ENSP00000310448	0	0	0	0	0.174	0.268	0.900	0	0.934
DHX16	PRPF3	9606.ENSP00000365625	9606.ENSP00000315379	0	0	0	0	0.188	0.303	0.900	0	0.938
DHX16	SNRNP200	9606.ENSP00000365625	9606.ENSP00000317123	0	0	0	0	0.166	0.991	0.900	0	0.999
DHX16	XAB2	9606.ENSP00000365625	9606.ENSP00000351137	0	0	0	0	0.318	0.998	0	0	0.998
DHX16	IK	9606.ENSP00000365625	9606.ENSP00000396301	0	0	0	0	0.119	0.064	0.900	0	0.910
DHX16	SNU13	9606.ENSP00000365625	9606.ENSP00000383949	0	0	0	0	0.098	0.107	0.900	0	0.912
DHX16	PPIL2	9606.ENSP00000365625	9606.ENSP00000486725	0	0	0	0	0.092	0.811	0.800	0	0.962
DHX16	SNW1	9606.ENSP00000365625	9606.ENSP00000451129	0	0	0	0	0.212	0.967	0	0	0.973
DHX16	SNRPE	9606.ENSP00000365625	9606.ENSP00000400591	0	0	0	0	0.077	0.953	0.900	0	0.995
DHX37	UTP18	9606.ENSP00000311135	9606.ENSP00000225298	0	0	0	0	0.267	0.875	0.500	0	0.950
DHX37	KRR1	9606.ENSP00000311135	9606.ENSP00000229214	0	0	0	0	0.194	0.458	0.800	0	0.905
DHX37	RRP9	9606.ENSP00000311135	9606.ENSP00000232888	0	0	0	0	0.300	0.875	0	0	0.909
DHX37	NOL11	9606.ENSP00000311135	9606.ENSP00000253247	0	0	0	0	0.080	0.800	0.800	0	0.959
DHX37	UTP3	9606.ENSP00000311135	9606.ENSP00000254803	0	0	0	0	0.350	0.875	0.800	0	0.982
DHX37	UTP20	9606.ENSP00000311135	9606.ENSP00000261637	0	0	0	0	0.238	0.828	0.800	0	0.971
DHX37	UTP6	9606.ENSP00000311135	9606.ENSP00000261708	0	0	0	0	0.282	0.875	0	0	0.907
DHX37	EXOSC10	9606.ENSP00000311135	9606.ENSP00000366135	0	0	0	0	0.159	0.823	0.400	0	0.903
DHX37	IMP3	9606.ENSP00000311135	9606.ENSP00000326981	0	0	0	0	0.391	0.875	0	0	0.921
DHX37	WDR36	9606.ENSP00000311135	9606.ENSP00000423067	0	0	0	0	0.383	0.875	0	0	0.920
DHX37	WDR75	9606.ENSP00000311135	9606.ENSP00000314193	0	0	0	0	0.233	0.831	0.500	0	0.929
DHX37	WDR43	9606.ENSP00000311135	9606.ENSP00000384302	0	0	0	0	0.209	0.852	0.500	0	0.936
DHX37	HEATR1	9606.ENSP00000311135	9606.ENSP00000355541	0	0	0	0	0.213	0.828	0.500	0	0.926
DHX37	UTP4	9606.ENSP00000311135	9606.ENSP00000327179	0	0	0	0	0.292	0.847	0.500	0	0.941
DHX37	NOC4L	9606.ENSP00000311135	9606.ENSP00000328854	0	0	0	0	0.327	0.847	0.800	0	0.977
DHX37	EMG1	9606.ENSP00000311135	9606.ENSP00000470560	0	0	0	0	0.141	0.822	0.800	0	0.966
DHX37	UTP14A	9606.ENSP00000311135	9606.ENSP00000377944	0	0	0	0	0.307	0.950	0	0	0.964
DHX38	RBM22	9606.ENSP00000268482	9606.ENSP00000199814	0	0	0	0	0.163	0.985	0	0	0.987
DHX38	SNRPE	9606.ENSP00000268482	9606.ENSP00000400591	0	0	0	0	0.077	0.896	0	0	0.900
DHX38	RBM8A	9606.ENSP00000268482	9606.ENSP00000463058	0	0	0	0	0.054	0.856	0.500	0	0.925
DHX38	ISY1	9606.ENSP00000268482	9606.ENSP00000273541	0	0	0	0	0.067	0.958	0	0	0.959
DHX38	RBM10	9606.ENSP00000268482	9606.ENSP00000328848	0	0	0	0	0.163	0.994	0	0	0.995
DHX38	SNW1	9606.ENSP00000268482	9606.ENSP00000451129	0	0	0	0	0.152	0.992	0	0	0.993
DHX38	XAB2	9606.ENSP00000268482	9606.ENSP00000351137	0	0	0	0	0.206	0.986	0	0	0.988
DHX38	SLU7	9606.ENSP00000268482	9606.ENSP00000297151	0	0	0	0	0.111	0.928	0.800	0	0.986
DHX38	SNRNP200	9606.ENSP00000268482	9606.ENSP00000317123	0	0	0	0	0.083	0.995	0	0	0.995
DHX8	RBM22	9606.ENSP00000262415	9606.ENSP00000199814	0	0	0	0	0.175	0.899	0.900	0	0.990
DHX8	SNRNP200	9606.ENSP00000262415	9606.ENSP00000317123	0	0	0	0	0.266	0.869	0	0	0.900
DHX8	SNRPE	9606.ENSP00000262415	9606.ENSP00000400591	0	0	0	0	0.077	0.899	0.900	0	0.989
DHX8	XAB2	9606.ENSP00000262415	9606.ENSP00000351137	0	0	0	0	0.372	0.959	0.900	0	0.997
DHX8	SNW1	9606.ENSP00000262415	9606.ENSP00000451129	0	0	0	0	0.255	0.980	0.900	0	0.998
DHX8	PRPF3	9606.ENSP00000262415	9606.ENSP00000315379	0	0	0	0	0.999	0.236	0	0	0.999
DHX8	SLU7	9606.ENSP00000262415	9606.ENSP00000297151	0	0	0	0	0.087	0.908	0.800	0	0.981
DIDO1	H3-3A	9606.ENSP00000266070	9606.ENSP00000355780	0	0	0	0	0	0.927	0	0	0.927
DIMT1	UTP20	9606.ENSP00000199320	9606.ENSP00000261637	0	0	0	0	0.337	0.896	0	0	0.928
DIMT1	SNU13	9606.ENSP00000199320	9606.ENSP00000383949	0	0	0	0	0.340	0.898	0	0	0.930
DIMT1	NOP58	9606.ENSP00000199320	9606.ENSP00000264279	0	0	0	0	0.431	0.896	0	0	0.938
DIMT1	NOP56	9606.ENSP00000199320	9606.ENSP00000370589	0	0	0	0	0.408	0.898	0	0	0.937
DIMT1	DNTTIP2	9606.ENSP00000199320	9606.ENSP00000411010	0	0	0	0	0.516	0.896	0	0	0.947
DIMT1	TBL3	9606.ENSP00000199320	9606.ENSP00000454836	0	0	0	0	0.505	0.904	0	0	0.950
DIMT1	MPHOSPH10	9606.ENSP00000199320	9606.ENSP00000244230	0	0	0	0	0.551	0.896	0	0	0.951
DIMT1	UTP4	9606.ENSP00000199320	9606.ENSP00000327179	0	0	0	0	0.563	0.896	0	0	0.952
DIMT1	FBL	9606.ENSP00000199320	9606.ENSP00000221801	0	0	0	0	0.444	0.900	0	0	0.942
DIMT1	WDR75	9606.ENSP00000199320	9606.ENSP00000314193	0	0	0	0	0.646	0.896	0	0	0.961
DIMT1	EMG1	9606.ENSP00000199320	9606.ENSP00000470560	0	0	0	0	0.439	0.904	0	0	0.944
DIMT1	HEATR1	9606.ENSP00000199320	9606.ENSP00000355541	0	0	0	0	0.650	0.904	0	0	0.965
DIMT1	UTP18	9606.ENSP00000199320	9606.ENSP00000225298	0	0	0	0	0.712	0.896	0	0	0.968
DIMT1	UTP3	9606.ENSP00000199320	9606.ENSP00000254803	0	0	0	0	0.722	0.896	0	0	0.970
DIMT1	UTP6	9606.ENSP00000199320	9606.ENSP00000261708	0	0	0	0	0.705	0.908	0	0	0.971
DIMT1	IMP3	9606.ENSP00000199320	9606.ENSP00000326981	0	0	0	0	0.689	0.896	0	0	0.966
DIMT1	PNO1	9606.ENSP00000199320	9606.ENSP00000263657	0	0	0	0	0.649	0.897	0	0	0.962
DIMT1	UTP14A	9606.ENSP00000199320	9606.ENSP00000377944	0	0	0	0	0.584	0.936	0	0	0.972
DIMT1	RRP9	9606.ENSP00000199320	9606.ENSP00000232888	0	0	0	0	0.401	0.967	0	0	0.979
DIMT1	WDR43	9606.ENSP00000199320	9606.ENSP00000384302	0	0	0	0	0.824	0.904	0	0	0.982
DIMT1	WDR36	9606.ENSP00000199320	9606.ENSP00000423067	0	0	0	0	0.847	0.896	0	0	0.983
DIMT1	RIOK2	9606.ENSP00000199320	9606.ENSP00000283109	0	0	0	0	0.390	0.964	0	0	0.977
DIMT1	WDR3	9606.ENSP00000199320	9606.ENSP00000308179	0	0	0	0	0.830	0.925	0	0	0.986
DIMT1	NOC4L	9606.ENSP00000199320	9606.ENSP00000328854	0	0	0	0	0.702	0.964	0	0	0.989
DIMT1	PWP2	9606.ENSP00000199320	9606.ENSP00000291576	0	0	0	0	0.690	0.967	0	0	0.989
DIMT1	TSR1	9606.ENSP00000199320	9606.ENSP00000301364	0	0	0	0	0.906	0.985	0	0	0.998
DIS3	MTREX	9606.ENSP00000366997	9606.ENSP00000230640	0	0	0	0	0.302	0.914	0	0	0.937
DIS3	EXOSC4	9606.ENSP00000366997	9606.ENSP00000315476	0	0	0	0	0.075	0.999	0.932	0	0.999
DIS3	EXOSC3	9606.ENSP00000366997	9606.ENSP00000323046	0	0	0	0	0.126	0.999	0.900	0	0.999
DIS3	EXOSC2	9606.ENSP00000366997	9606.ENSP00000361433	0	0	0	0	0.133	0.999	0.900	0	0.999
DIS3	EXOSC10	9606.ENSP00000366997	9606.ENSP00000366135	0	0	0	0	0.200	0.999	0.956	0	0.999
DIS3	EXOSC9	9606.ENSP00000366997	9606.ENSP00000368984	0	0	0	0	0.177	0.999	0.900	0	0.999
DIS3	EXOSC6	9606.ENSP00000366997	9606.ENSP00000398597	0	0	0	0	0.092	0.920	0.932	0	0.994
DIS3	EXOSC8	9606.ENSP00000366997	9606.ENSP00000374354	0	0	0	0	0.141	0.999	0.900	0	0.999
DKC1	FBL	9606.ENSP00000358563	9606.ENSP00000221801	0	0	0	0	0.838	0.914	0.540	0	0.993
DKC1	RBM28	9606.ENSP00000358563	9606.ENSP00000223073	0	0	0	0	0.736	0.787	0	0	0.941
DKC1	GAR1	9606.ENSP00000358563	9606.ENSP00000226796	0	0	0	0	0.800	0.997	0.900	0	0.999
DKC1	KRR1	9606.ENSP00000358563	9606.ENSP00000229214	0	0	0	0	0.699	0.861	0	0	0.956
DKC1	NAT10	9606.ENSP00000358563	9606.ENSP00000257829	0	0	0	0	0.864	0.399	0.720	0	0.975
DKC1	NOP58	9606.ENSP00000358563	9606.ENSP00000264279	0	0	0	0	0.965	0.754	0.720	0	0.997
DKC1	NHP2	9606.ENSP00000358563	9606.ENSP00000274606	0	0	0	0	0.856	0.997	0.900	0	0.999
DKC1	NIFK	9606.ENSP00000358563	9606.ENSP00000285814	0	0	0	0	0.847	0.659	0	0	0.945
DKC1	NOC2L	9606.ENSP00000358563	9606.ENSP00000317992	0	0	0	0	0.835	0.551	0	0	0.923
DKC1	NOP10	9606.ENSP00000358563	9606.ENSP00000332198	0	0	0	0	0.357	0.997	0.900	0	0.999
DKC1	PES1	9606.ENSP00000358563	9606.ENSP00000346725	0	0	0	0	0.890	0.562	0	0	0.949
DKC1	RSL1D1	9606.ENSP00000358563	9606.ENSP00000460871	0	0	0	0	0.814	0.560	0	0	0.915
DKC1	PUM3	9606.ENSP00000358563	9606.ENSP00000380982	0	0	0	0	0.607	0.817	0	0	0.925
DKC1	FBLL1	9606.ENSP00000358563	9606.ENSP00000473383	0	0	0	0	0.823	0.841	0.540	0	0.985
DKC1	SNU13	9606.ENSP00000358563	9606.ENSP00000383949	0	0	0	0	0.826	0.496	0.720	0	0.973
DKC1	NOLC1	9606.ENSP00000358563	9606.ENSP00000385410	0	0	0	0	0.892	0.615	0.360	0	0.971
DKC1	NOP56	9606.ENSP00000358563	9606.ENSP00000370589	0	0	0	0	0.967	0.899	0.720	0	0.999
DLG3	UBE3A	9606.ENSP00000363480	9606.ENSP00000497594	0	0	0	0	0	0	0.900	0	0.900
DMAP1	YEATS4	9606.ENSP00000361363	9606.ENSP00000247843	0	0	0	0	0.214	0.979	0.900	0	0.998
DMAP1	TRRAP	9606.ENSP00000361363	9606.ENSP00000352925	0	0	0	0	0.081	0.984	0.900	0	0.998
DMAP1	MRGBP	9606.ENSP00000361363	9606.ENSP00000359518	0	0	0	0	0.067	0.974	0.800	0	0.994
DMAP1	MSL1	9606.ENSP00000361363	9606.ENSP00000462945	0	0	0	0	0.062	0.045	0.900	0	0.902
DMAP1	EP400	9606.ENSP00000361363	9606.ENSP00000374212	0	0	0	0	0.055	0.912	0.900	0	0.990
DNAJC9	MCM2	9606.ENSP00000362041	9606.ENSP00000265056	0	0	0	0	0.274	0.915	0	0	0.935
DNAJC9	H3-3A	9606.ENSP00000362041	9606.ENSP00000355780	0	0	0	0	0	0.902	0	0	0.902
DNAJC9	H4C1	9606.ENSP00000362041	9606.ENSP00000479106	0	0	0	0	0	0.900	0	0	0.900
DNMT1	DNMT3A	9606.ENSP00000352516	9606.ENSP00000264709	0	0	0	0	0.069	0.633	0.900	0	0.962
DNMT1	PCNA	9606.ENSP00000352516	9606.ENSP00000368458	0	0	0	0	0.377	0.986	0	0	0.991
DNMT1	HDAC2	9606.ENSP00000352516	9606.ENSP00000430432	0	0	0	0	0.057	0.742	0.800	0	0.947
DNMT1	UHRF1	9606.ENSP00000352516	9606.ENSP00000479617	0	0	0	0	0.252	0.927	0.900	0	0.994
DNMT3A	H3-3A	9606.ENSP00000264709	9606.ENSP00000355780	0	0	0	0	0.086	0.902	0	0	0.907
DNTTIP2	FBL	9606.ENSP00000411010	9606.ENSP00000221801	0	0	0	0	0.241	0.960	0	0	0.969
DNTTIP2	UTP18	9606.ENSP00000411010	9606.ENSP00000225298	0	0	0	0	0.641	0.976	0	0	0.991
DNTTIP2	KRR1	9606.ENSP00000411010	9606.ENSP00000229214	0	0	0	0	0.671	0.984	0	0	0.994
DNTTIP2	RRP9	9606.ENSP00000411010	9606.ENSP00000232888	0	0	0	0	0.448	0.976	0	0	0.986
DNTTIP2	MPHOSPH10	9606.ENSP00000411010	9606.ENSP00000244230	0	0	0	0	0.873	0.976	0	0	0.996
DNTTIP2	UTP3	9606.ENSP00000411010	9606.ENSP00000254803	0	0	0	0	0.817	0.976	0	0	0.995
DNTTIP2	NAT10	9606.ENSP00000411010	9606.ENSP00000257829	0	0	0	0	0.405	0.976	0	0	0.985
DNTTIP2	UTP20	9606.ENSP00000411010	9606.ENSP00000261637	0	0	0	0	0.230	0.976	0	0	0.980
DNTTIP2	UTP6	9606.ENSP00000411010	9606.ENSP00000261708	0	0	0	0	0.832	0.982	0	0	0.996
DNTTIP2	PNO1	9606.ENSP00000411010	9606.ENSP00000263657	0	0	0	0	0.438	0.924	0	0	0.955
DNTTIP2	NOP58	9606.ENSP00000411010	9606.ENSP00000264279	0	0	0	0	0.633	0.988	0	0	0.995
DNTTIP2	NIFK	9606.ENSP00000411010	9606.ENSP00000285814	0	0	0	0	0.842	0.439	0	0	0.908
DNTTIP2	PWP2	9606.ENSP00000411010	9606.ENSP00000291576	0	0	0	0	0.560	0.954	0	0	0.979
DNTTIP2	WDR3	9606.ENSP00000411010	9606.ENSP00000308179	0	0	0	0	0.553	0.976	0	0	0.988
DNTTIP2	WDR75	9606.ENSP00000411010	9606.ENSP00000314193	0	0	0	0	0.493	0.976	0	0	0.987
DNTTIP2	IMP3	9606.ENSP00000411010	9606.ENSP00000326981	0	0	0	0	0.614	0.976	0	0	0.990
DNTTIP2	UTP4	9606.ENSP00000411010	9606.ENSP00000327179	0	0	0	0	0.351	0.976	0	0	0.983
DNTTIP2	NOC4L	9606.ENSP00000411010	9606.ENSP00000328854	0	0	0	0	0.413	0.984	0	0	0.990
DNTTIP2	HEATR1	9606.ENSP00000411010	9606.ENSP00000355541	0	0	0	0	0.333	0.980	0	0	0.986
DNTTIP2	PDCD11	9606.ENSP00000411010	9606.ENSP00000358812	0	0	0	0	0.240	0.933	0	0	0.946
DNTTIP2	EXOSC10	9606.ENSP00000411010	9606.ENSP00000366135	0	0	0	0	0.311	0.923	0	0	0.945
DNTTIP2	NOP56	9606.ENSP00000411010	9606.ENSP00000370589	0	0	0	0	0.235	0.979	0	0	0.983
DNTTIP2	NOL10	9606.ENSP00000411010	9606.ENSP00000371101	0	0	0	0	0.720	0.976	0	0	0.993
DNTTIP2	UTP14A	9606.ENSP00000411010	9606.ENSP00000377944	0	0	0	0	0.601	0.959	0	0	0.983
DNTTIP2	SNU13	9606.ENSP00000411010	9606.ENSP00000383949	0	0	0	0	0.185	0.976	0	0	0.979
DNTTIP2	WDR43	9606.ENSP00000411010	9606.ENSP00000384302	0	0	0	0	0.841	0.980	0	0	0.996
DNTTIP2	RSL1D1	9606.ENSP00000411010	9606.ENSP00000460871	0	0	0	0	0.832	0.885	0	0	0.979
DNTTIP2	EMG1	9606.ENSP00000411010	9606.ENSP00000470560	0	0	0	0	0.244	0.976	0	0	0.981
DNTTIP2	TBL3	9606.ENSP00000411010	9606.ENSP00000454836	0	0	0	0	0.342	0.982	0	0	0.988
DNTTIP2	WDR36	9606.ENSP00000411010	9606.ENSP00000423067	0	0	0	0	0.705	0.987	0	0	0.996
DPF2	SMARCC1	9606.ENSP00000252268	9606.ENSP00000254480	0	0	0	0	0.097	0.914	0.540	0	0.961
DPF2	SMARCE1	9606.ENSP00000252268	9606.ENSP00000323967	0	0	0	0	0.156	0.981	0.540	0	0.992
DPF2	SMARCA4	9606.ENSP00000252268	9606.ENSP00000343896	0	0	0	0	0.137	0.983	0.540	0	0.992
DPF2	SMARCD1	9606.ENSP00000252268	9606.ENSP00000378414	0	0	0	0	0.118	0.989	0.540	0	0.995
DPF2	SMARCC2	9606.ENSP00000252268	9606.ENSP00000449396	0	0	0	0	0.151	0.988	0.540	0	0.994
DPF2	SMARCB1	9606.ENSP00000252268	9606.ENSP00000340883	0	0	0	0	0.158	0.991	0.540	0	0.996
DR1	TBP	9606.ENSP00000359295	9606.ENSP00000230354	0	0	0	0	0.049	0.964	0	0	0.964
DR1	SGF29	9606.ENSP00000359295	9606.ENSP00000316114	0	0	0	0	0.054	0.803	0.800	0	0.959
DUT	TYMS	9606.ENSP00000370376	9606.ENSP00000315644	0	0	0	0	0.489	0.225	0.956	0	0.981
EBNA1BP2	RBM28	9606.ENSP00000407323	9606.ENSP00000223073	0	0	0	0	0.899	0.545	0	0	0.952
EBNA1BP2	KRR1	9606.ENSP00000407323	9606.ENSP00000229214	0	0	0	0	0.872	0.438	0	0	0.925
EBNA1BP2	UTP3	9606.ENSP00000407323	9606.ENSP00000254803	0	0	0	0	0.903	0	0	0	0.903
EBNA1BP2	NOP58	9606.ENSP00000407323	9606.ENSP00000264279	0	0	0	0	0.882	0.513	0	0	0.940
EBNA1BP2	NHP2	9606.ENSP00000407323	9606.ENSP00000274606	0	0	0	0	0.849	0.464	0	0	0.915
EBNA1BP2	NIFK	9606.ENSP00000407323	9606.ENSP00000285814	0	0	0	0	0.927	0.973	0	0	0.997
EBNA1BP2	NOC2L	9606.ENSP00000407323	9606.ENSP00000317992	0	0	0	0	0.920	0.966	0.540	0	0.998
EBNA1BP2	RRP1B	9606.ENSP00000407323	9606.ENSP00000339145	0	0	0	0	0.825	0.853	0.540	0	0.987
EBNA1BP2	PES1	9606.ENSP00000407323	9606.ENSP00000346725	0	0	0	0	0.826	0.977	0.800	0	0.999
EBNA1BP2	GTPBP4	9606.ENSP00000407323	9606.ENSP00000354040	0	0	0	0	0.876	0.962	0	0	0.995
EBNA1BP2	NOC3L	9606.ENSP00000407323	9606.ENSP00000360412	0	0	0	0	0.796	0.951	0	0	0.989
EBNA1BP2	SURF6	9606.ENSP00000407323	9606.ENSP00000361092	0	0	0	0	0.912	0.688	0	0	0.971
EBNA1BP2	MRTO4	9606.ENSP00000407323	9606.ENSP00000364320	0	0	0	0	0.923	0.948	0.540	0	0.998
EBNA1BP2	NOP56	9606.ENSP00000407323	9606.ENSP00000370589	0	0	0	0	0.895	0.677	0	0	0.964
EBNA1BP2	NOP2	9606.ENSP00000407323	9606.ENSP00000371858	0	0	0	0	0.832	0.943	0	0	0.990
EBNA1BP2	PUM3	9606.ENSP00000407323	9606.ENSP00000380982	0	0	0	0	0.965	0.795	0	0	0.992
EBNA1BP2	GNL3	9606.ENSP00000407323	9606.ENSP00000395772	0	0	0	0	0.794	0.878	0.800	0	0.994
EBNA1BP2	FTSJ3	9606.ENSP00000407323	9606.ENSP00000396673	0	0	0	0	0.878	0.968	0.540	0	0.998
EBNA1BP2	RPL7L1	9606.ENSP00000407323	9606.ENSP00000418221	0	0	0	0	0.608	0.758	0	0	0.901
EBNA1BP2	RRP1	9606.ENSP00000407323	9606.ENSP00000417464	0	0	0	0	0.827	0.802	0.540	0	0.982
EBNA1BP2	RSL1D1	9606.ENSP00000407323	9606.ENSP00000460871	0	0	0	0	0.898	0.956	0	0	0.995
EED	PHC2	9606.ENSP00000338186	9606.ENSP00000257118	0	0	0	0	0	0.095	0.900	0	0.905
EED	RING1	9606.ENSP00000338186	9606.ENSP00000363787	0	0	0	0	0.056	0.250	0.900	0	0.923
EED	HDAC2	9606.ENSP00000338186	9606.ENSP00000430432	0	0	0	0	0.100	0.717	0.900	0	0.972
EED	RNF2	9606.ENSP00000338186	9606.ENSP00000356480	0	0	0	0	0.049	0.516	0.900	0	0.950
EED	RBBP4	9606.ENSP00000338186	9606.ENSP00000362592	0	0	0	0	0.125	0.989	0.900	0	0.999
EHMT1	H3-3A	9606.ENSP00000417980	9606.ENSP00000355780	0	0	0	0	0.058	0.917	0	0	0.919
EHMT1	EHMT2	9606.ENSP00000417980	9606.ENSP00000379078	0	0	0	0.925	0.131	0.836	0.900	0	0.984
EHMT2	H3-3A	9606.ENSP00000379078	9606.ENSP00000355780	0	0	0	0	0.058	0.917	0	0	0.919
ELOA	PAF1	9606.ENSP00000395574	9606.ENSP00000221265	0	0	0	0	0.055	0.292	0.900	0	0.927
ELOA	SUPT4H1	9606.ENSP00000395574	9606.ENSP00000225504	0	0	0	0	0.056	0	0.900	0	0.901
ELOA	NELFE	9606.ENSP00000395574	9606.ENSP00000364578	0	0	0	0	0.086	0	0.900	0	0.904
ELOA	RTF1	9606.ENSP00000395574	9606.ENSP00000374280	0	0	0	0	0.187	0	0.900	0	0.915
ELOA	NELFA	9606.ENSP00000395574	9606.ENSP00000445757	0	0	0	0	0.097	0	0.900	0	0.905
ELOA	SUPT5H	9606.ENSP00000395574	9606.ENSP00000470252	0	0	0	0	0.088	0.292	0.900	0	0.929
ELOF1	SUPT16H	9606.ENSP00000465765	9606.ENSP00000216297	0	0	0	0	0.049	0.826	0.540	0	0.917
ELOF1	SUPT4H1	9606.ENSP00000465765	9606.ENSP00000225504	0	0	0	0	0.123	0.846	0.540	0	0.932
ELOF1	POLR2A	9606.ENSP00000465765	9606.ENSP00000461879	0	0	0	0	0	0.951	0	0	0.951
ELOF1	SUPT5H	9606.ENSP00000465765	9606.ENSP00000470252	0	0	0	0	0.067	0.885	0.540	0	0.946
EMG1	FBL	9606.ENSP00000470560	9606.ENSP00000221801	0	0	0	0	0.573	0.957	0.540	0	0.990
EMG1	UTP18	9606.ENSP00000470560	9606.ENSP00000225298	0	0	0	0	0.436	0.986	0.540	0	0.996
EMG1	KRR1	9606.ENSP00000470560	9606.ENSP00000229214	0	0	0	0	0.312	0.991	0.800	0	0.998
EMG1	RRP9	9606.ENSP00000470560	9606.ENSP00000232888	0	0	0	0	0.487	0.977	0.540	0	0.994
EMG1	MPHOSPH10	9606.ENSP00000470560	9606.ENSP00000244230	0	0	0	0	0.172	0.984	0.540	0	0.993
EMG1	NOL11	9606.ENSP00000470560	9606.ENSP00000253247	0	0	0	0	0.354	0.800	0.800	0	0.971
EMG1	UTP3	9606.ENSP00000470560	9606.ENSP00000254803	0	0	0	0	0.289	0.976	0.800	0	0.996
EMG1	NAT10	9606.ENSP00000470560	9606.ENSP00000257829	0	0	0	0	0.404	0.979	0	0	0.987
EMG1	UTP20	9606.ENSP00000470560	9606.ENSP00000261637	0	0	0	0	0.128	0.976	0.800	0	0.995
EMG1	UTP6	9606.ENSP00000470560	9606.ENSP00000261708	0	0	0	0	0.447	0.991	0.540	0	0.997
EMG1	PNO1	9606.ENSP00000470560	9606.ENSP00000263657	0	0	0	0	0.463	0.924	0	0	0.957
EMG1	NOP58	9606.ENSP00000470560	9606.ENSP00000264279	0	0	0	0	0.643	0.991	0.540	0	0.998
EMG1	NHP2	9606.ENSP00000470560	9606.ENSP00000274606	0	0	0	0	0.862	0.423	0	0	0.917
EMG1	PWP2	9606.ENSP00000470560	9606.ENSP00000291576	0	0	0	0	0.376	0.967	0.540	0	0.989
EMG1	WDR3	9606.ENSP00000470560	9606.ENSP00000308179	0	0	0	0	0.332	0.976	0.540	0	0.992
EMG1	WDR75	9606.ENSP00000470560	9606.ENSP00000314193	0	0	0	0	0.345	0.976	0.500	0	0.991
EMG1	IMP3	9606.ENSP00000470560	9606.ENSP00000326981	0	0	0	0	0.758	0.976	0.540	0	0.997
EMG1	UTP4	9606.ENSP00000470560	9606.ENSP00000327179	0	0	0	0	0.436	0.987	0.540	0	0.996
EMG1	NOC4L	9606.ENSP00000470560	9606.ENSP00000328854	0	0	0	0	0.381	0.994	0.800	0	0.999
EMG1	HEATR1	9606.ENSP00000470560	9606.ENSP00000355541	0	0	0	0	0.332	0.991	0.540	0	0.997
EMG1	PDCD11	9606.ENSP00000470560	9606.ENSP00000358812	0	0	0	0	0.166	0.908	0.800	0	0.983
EMG1	EXOSC10	9606.ENSP00000470560	9606.ENSP00000366135	0	0	0	0	0.131	0.904	0.400	0	0.945
EMG1	NOP56	9606.ENSP00000470560	9606.ENSP00000370589	0	0	0	0	0.288	0.976	0.540	0	0.991
EMG1	NOL10	9606.ENSP00000470560	9606.ENSP00000371101	0	0	0	0	0.161	0.976	0.540	0	0.990
EMG1	UTP14A	9606.ENSP00000470560	9606.ENSP00000377944	0	0	0	0	0.382	0.960	0.540	0	0.987
EMG1	SNU13	9606.ENSP00000470560	9606.ENSP00000383949	0	0	0	0	0.413	0.976	0.540	0	0.993
